% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.475980341e+01 +2.475980341e+01 +7.819803407e+00 +7.819803407e+00 -3.1057e+00 -2.5369e-01 -4.7393e+00 -2.0743e+00 -2.6492e-01 -1.7813e+00 -3.3895e+00 -2.4510e+00 -1.8149e+00 -3.4051e+00 +1.4635e+00 -3.1937e-01 +2.2523e+00 -2.7941e+00 -2.0512e+00 +3.0400e+00 +5.4111e-01 +3.8084e+00 -2.4798e+00 -3.6416e+00
23 +1.480595458e+01 +1.480595458e+01 -2.134045416e+00 -2.134045416e+00 -1.0394e+00 -1.1554e+00 -2.7947e+00 -4.6533e+00 +1.4552e+00 -3.3593e-01 +2.0098e+00 +4.3596e+00 -3.8453e+00 -1.3480e+00 +3.6431e-01 +9.2596e-02 +2.7271e+00 +3.5437e+00 +3.7600e+00 +3.9474e+00 +3.8601e+00 +2.7187e+00 +5.6097e-02 +3.1702e-01
817 +8.674251149e+00 +8.674251149e+00 -8.265748851e+00 -8.265748851e+00 +3.2332e+00 +5.3683e-01 -2.6099e+00 -7.7205e-01 +2.0661e+00 -1.8232e+00 +1.5219e+00 -7.5732e-01 -3.2543e+00 +5.9533e-01 +3.4498e+00 -5.6309e-01 +2.2490e-01 -1.4231e+00 +3.9110e+00 +2.8869e+00 +4.7685e+00 -2.8366e+00 +1.5316e+00 +1.6075e+00
1814 +5.835514872e+00 +5.835514872e+00 -1.110448513e+01 -1.110448513e+01 +3.9156e+00 +3.0726e+00 -2.0887e+00 +2.6922e+00 +1.4235e+00 -1.3280e+00 +1.8629e+00 -9.9324e-01 -3.4621e+00 -1.6334e+00 +3.9285e+00 +2.9860e-01 -3.9048e+00 -1.7698e+00 +1.9413e+00 +5.1175e+00 +1.0534e+00 -4.4199e-01 +2.2399e+00 +4.4033e+00
3724 +3.914298783e+00 +3.914298783e+00 -1.302570122e+01 -1.302570122e+01 +3.9184e+00 +2.9358e+00 -8.1608e-01 +2.0860e+00 +2.1069e+00 -1.3168e+00 +1.9596e+00 -3.5895e+00 -2.0213e+00 -2.8586e+00 +3.6985e+00 +2.3929e+00 -3.2515e+00 -2.0003e+00 +1.7418e+00 +3.5953e+00 +3.0375e+00 -1.1299e+00 +3.4167e-01 +2.5106e+00
7103 +2.220431510e+00 +2.220431510e+00 -1.471956849e+01 -1.471956849e+01 +3.6004e+00 +2.5836e+00 -9.9237e-01 +1.7132e+00 +1.6257e+00 -1.8843e+00 +3.4870e+00 -2.7924e+00 -1.2171e+00 -2.7640e+00 +4.3652e+00 -6.1416e-01 -2.5905e+00 -1.3385e+00 +2.9450e+00 +2.8260e+00 +2.9951e+00 -1.5868e-01 +1.0352e+00 +3.0364e+00
10509 +1.319629299e+00 +1.319629299e+00 -1.562037070e+01 -1.562037070e+01 +3.3671e+00 +2.8684e+00 -1.7768e+00 +1.3660e+00 +1.4739e+00 -2.1677e+00 +3.6070e+00 -2.6418e+00 -5.5384e-01 -2.2067e+00 +4.1347e+00 +3.8405e-01 -1.7566e+00 -5.4332e-01 +2.2143e+00 +3.7714e+00 +3.5586e+00 -8.4130e-01 +7.5395e-01 +1.5239e+00
12451 +9.470756063e-01 +9.470756063e-01 -1.599292439e+01 -1.599292439e+01 +3.1362e+00 +2.7710e+00 -1.3342e+00 +1.5413e+00 +1.5011e+00 -2.1375e+00 +3.2618e+00 -2.2007e+00 -6.7794e-01 -1.8781e+00 +4.3890e+00 +1.6562e-01 -2.0263e+00 -1.1412e+00 +2.5112e+00 +2.7294e+00 +3.8834e+00 -8.1797e-01 +6.3016e-01 +2.2255e+00
15945 +5.689802004e-01 +5.689802004e-01 -1.637101980e+01 -1.637101980e+01 +3.5505e+00 +2.2774e+00 -1.3311e+00 +1.7024e+00 +1.6589e+00 -1.8079e+00 +3.2062e+00 -2.8690e+00 +9.7916e-02 -1.6909e+00 +3.9904e+00 +1.9146e-01 -2.5771e+00 -1.6860e+00 +2.3321e+00 +2.7666e+00 +3.5219e+00 -2.9878e-01 +4.5611e-01 +1.8014e+00
19012 +3.958171898e-01 +3.958171898e-01 -1.654418281e+01 -1.654418281e+01 +3.6736e+00 +2.3222e+00 -1.4334e+00 +1.7228e+00 +1.2483e+00 -2.0030e+00 +3.5158e+00 -2.5309e+00 -5.2173e-01 -2.0893e+00 +3.8024e+00 +1.5735e-01 -2.6742e+00 -1.3889e+00 +2.3949e+00 +3.1922e+00 +3.7218e+00 -3.8413e-01 +3.0934e-01 +2.1614e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.896211722e+01 +4.896211722e+01 +6.777211722e+01 +6.777211722e+01 +2.5822e+00 -4.0988e+00 -1.3454e+00 -2.4909e+00 +4.1655e+00 -2.8487e+00 +3.6865e+00 +3.5651e-01 -1.2782e-01 -4.8629e+00 +4.1426e+00 +3.5000e+00 +2.7934e+00 +4.3658e+00 -3.5478e+00 -2.2717e+00 -4.7892e+00 -4.2946e+00 +3.7857e+00 +8.0103e-01
