% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.219093912e+02 +5.219093912e+02 +6.245193912e+02 +6.245193912e+02 -3.9964e+00 -2.3557e+00 +4.0120e-02 +7.0516e-01 +1.1048e+00 +8.8835e-02 -7.3295e-01 +5.7058e-01 +2.2949e+00 -3.1858e+00 +9.4008e-01 -5.6907e-01 -4.0433e+00 +1.6914e-01 +7.2654e-01 -2.4708e-02 -4.3628e-01 +8.0807e-01 +1.2206e+00 +7.6911e-01
229 +3.636080888e+02 +3.636080888e+02 +4.662180888e+02 +4.662180888e+02 -1.0049e+00 -1.5354e-04 -4.5966e-01 -2.0522e+00 -1.0051e+00 -3.7146e-01 -1.5757e+00 +8.0237e-01 +1.7536e+00 -4.2511e-01 -1.1512e+00 -1.3067e+00 -9.5381e-01 -8.5813e-01 -7.4444e-01 +6.0700e-01 +8.9726e-01 -2.5218e-01 +5.1288e-01 +2.1411e+00
1079 +2.209741475e+02 +2.209741475e+02 +3.235841475e+02 +3.235841475e+02 +3.5771e+00 -5.6535e-03 -9.0424e-01 -1.0573e+00 -1.7460e+00 -3.1668e-01 -1.4604e+00 -1.3180e+00 -8.7370e-01 +2.2656e+00 -1.4535e-01 -2.5382e+00 -1.9167e+00 -9.9015e-01 +1.7440e-01 +4.0652e-01 -3.2017e-01 -2.4738e+00 +1.0464e+00 +1.9608e+00
19390 +1.489093943e+02 +1.489093943e+02 +2.515193943e+02 +2.515193943e+02 +2.5326e+00 +8.5916e-01 -7.5188e-01 +1.2960e+00 -1.9054e+00 -6.6374e-01 -2.1462e+00 -1.3107e+00 -6.6388e-01 +1.7816e+00 -1.2191e+00 -2.0591e+00 -1.0136e+00 +1.2340e-01 +2.3769e-01 +5.8977e-01 -3.1258e-01 -2.4266e+00 +2.8742e-01 +2.0263e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.755275492e+02 +7.755275492e+02 +8.688275492e+02 +8.688275492e+02 -1.9251e+00 +1.4322e+00 -2.9310e+00 -3.6730e+00 +8.0835e-01 +4.5694e+00 +4.6525e-01 +8.1919e-02 +1.4645e+00 +3.4722e+00 -9.1335e-01 -1.8436e+00 +2.1245e+00 -2.5949e+00 -9.0933e-01 +8.7211e-01 -4.6054e+00 +4.3599e+00 +4.9744e+00 +1.6819e+00
2 +6.146451927e+02 +6.146451927e+02 +7.079451927e+02 +7.079451927e+02 +2.9569e+00 +1.0562e+00 +2.3867e-02 +5.0737e-03 -2.4157e+00 +7.8602e-01 -3.7333e+00 +2.1376e+00 -2.6319e+00 -1.4251e-01 +7.9696e-01 -2.5542e+00 +4.2861e+00 -2.4966e+00 +1.9717e+00 -4.6224e+00 +4.4867e-01 -3.4751e-01 +4.5112e+00 -3.6685e+00
165 +3.809501472e+02 +3.809501472e+02 +4.742501472e+02 +4.742501472e+02 +2.4645e+00 +0.0000e+00 -1.3951e+00 +6.5834e-01 +2.3148e-01 -2.5435e+00 -1.4834e+00 +4.8994e-01 -4.9415e+00 -8.3019e-01 -1.3870e+00 +5.6965e-01 -1.5633e+00 -1.0049e+00 -3.7537e-01 -3.6852e+00 -7.7158e-01 +4.2615e+00 +1.5191e-01 -1.1174e+00
854 +2.511370668e+02 +2.511370668e+02 +3.444370668e+02 +3.444370668e+02 +4.2051e-01 -6.6275e-01 -3.6390e+00 -1.5913e+00 -2.5487e+00 +1.3320e+00 -9.4724e-01 +3.0136e+00 -2.4314e-01 -2.2664e+00 +3.2978e-01 +1.7351e+00 +2.1173e+00 +1.5061e+00 -2.4199e-01 -1.9316e+00 -1.7020e+00 +3.9080e-01 -2.5995e-01 -1.3234e+00
9588 +1.578978373e+02 +1.578978373e+02 +2.511978373e+02 +2.511978373e+02 +1.1513e+00 -2.6468e+00 -1.6566e+00 -1.2348e+00 -1.2881e+00 +4.5536e-01 -2.9470e+00 +2.5875e+00 -1.0173e+00 -1.7837e+00 +1.4657e+00 +1.7239e+00 +5.5322e-01 +2.5894e+00 -1.8351e+00 -1.8724e+00 -4.7582e-01 +3.4696e-01 -2.8430e+00 -1.6750e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.402794208e+02 +8.402794208e+02 +8.539194208e+02 +8.539194208e+02 +1.1129e+00 -2.0569e+00 +3.6248e-01 -1.8762e+00 -1.2572e-01 -2.9860e+00 +4.2399e+00 -4.2286e+00 -2.7440e+00 +2.7924e+00 -6.7576e-02 -1.6029e+00 +2.0846e+00 +8.9953e-01 -2.9407e+00 -2.1411e+00 +4.2087e+00 +4.6652e+00 +4.7558e+00 -1.2802e+00
28 +6.121516328e+02 +6.121516328e+02 +6.257916328e+02 +6.257916328e+02 +1.8679e+00 +3.2632e+00 +3.0845e+00 -1.6840e+00 +4.9824e-01 -2.4611e+00 -4.9079e+00 -2.7274e-02 +1.3455e+00 -8.3082e-01 +3.7922e+00 +1.0404e+00 -2.8475e-01 +2.5584e+00 +1.8580e+00 -1.8133e+00 -4.4782e+00 -2.0373e+00 -1.5508e+00 -2.2935e+00
131 +3.556958666e+02 +3.556958666e+02 +3.693358666e+02 +3.693358666e+02 +6.0159e-01 +2.4512e+00 -2.0039e-01 +8.8906e-01 +1.4086e+00 +1.3799e-01 +6.0122e-02 -7.8296e-01 -1.8006e+00 +1.4184e+00 +1.3274e+00 +9.5791e-01 +1.1236e+00 -5.0650e-01 +4.3334e-01 -1.4172e+00 -2.2954e-01 -1.4761e+00 +4.5089e+00 -8.6832e-01
836 +2.464850403e+02 +2.464850403e+02 +2.601250403e+02 +2.601250403e+02 -1.7772e+00 +4.1206e+00 +1.3370e+00 +1.1375e+00 +5.0840e-01 +3.0759e-01 -3.3960e+00 -5.7831e-01 -1.9021e+00 -1.3287e+00 +8.8313e-01 +1.3624e+00 +1.9992e+00 +8.6782e-01 +3.1244e+00 +8.3951e-01 -5.2368e-01 -1.3513e+00 +3.7170e-01 +1.1258e+00
11685 +1.508082295e+02 +1.508082295e+02 +1.644482295e+02 +1.644482295e+02 -2.3742e-01 +2.2135e+00 +1.4397e+00 +1.5917e-01 +1.7555e+00 -6.9522e-01 -4.3282e-01 -1.6111e+00 -1.1161e+00 -2.3340e+00 +4.5822e-01 +1.2189e+00 +1.8836e+00 -1.1310e+00 +1.1845e+00 -1.0371e+00 -1.1729e+00 -2.0843e+00 -5.2467e-02 +2.1926e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.057402840e+02 +8.057402840e+02 +1.000540284e+03 +1.000540284e+03 -2.6269e+00 -4.5036e+00 +3.4802e+00 -3.6150e+00 -4.8877e+00 +1.9544e+00 +3.6145e+00 +3.3504e+00 -2.1500e+00 -3.5385e+00 -1.9203e+00 +4.2053e+00 -4.0930e-01 +2.8504e+00 +8.2128e-01 +6.9840e-01 +4.0935e+00 +2.0227e+00 -6.3754e-01 -2.2770e+00
24 +6.255462398e+02 +6.255462398e+02 +8.203462398e+02 +8.203462398e+02 -1.8740e+00 +4.4249e+00 +2.6673e+00 -4.0906e-01 +7.6357e-01 -2.9178e+00 +1.0943e+00 -1.6886e+00 -1.5337e+00 -3.9041e+00 -3.9881e+00 +9.6787e-01 +3.7319e-01 +8.4451e-01 +3.4257e+00 -3.4261e+00 +2.7341e+00 -3.1479e+00 +1.8888e-01 -3.0786e+00
77 +3.950690199e+02 +3.950690199e+02 +5.898690199e+02 +5.898690199e+02 +2.2165e-01 +1.8351e-01 +4.0073e-01 -3.6521e-01 +2.4179e+00 -2.0682e+00 +8.4615e-01 -1.8001e+00 +2.2722e+00 +2.4163e+00 -2.4201e+00 +7.0022e-01 +3.4487e+00 -2.3812e+00 -1.9914e+00 +5.2874e-01 +1.1789e+00 -2.7712e+00 -1.7733e+00 +2.9493e-01
