% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.648165074e+06 +3.648165074e+06 +3.648241344e+06 +3.648241344e+06 +3.5316e+00 -9.0235e-01 -1.0972e+00 +4.4018e+00 -2.6791e+00 -1.9578e+00 -9.1589e-01 +3.3489e+00 +4.4704e-01 -4.7203e+00 -4.0234e+00 -3.3361e-01 -1.2873e-01 -3.6313e+00 +2.9846e+00 -4.9645e+00 -1.4675e+00 -2.6551e-01 +3.4838e+00 +2.9967e+00
3 +6.757063577e+05 +6.757063577e+05 +6.757826277e+05 +6.757826277e+05 +7.7038e-01 -2.6512e-01 -1.2321e+00 +4.3728e+00 +3.9575e-01 +4.4498e+00 +2.5460e-01 -8.3306e-01 +3.0101e+00 +6.9779e-01 +2.2742e+00 -2.8151e+00 -1.0411e+00 +2.2854e+00 +7.5426e-01 -4.4481e+00 +3.5306e+00 -2.2775e-01 +3.1939e+00 +1.0705e+00
25 +6.238862025e+05 +6.238862025e+05 +6.239624725e+05 +6.239624725e+05 +1.5032e+00 +1.6799e+00 +2.2475e+00 -3.6106e+00 -1.9817e+00 -4.8373e+00 -4.7821e+00 -1.7996e+00 -2.9692e+00 -2.8793e+00 -5.6989e-01 -2.9018e+00 +4.9269e+00 +4.7135e+00 -3.7893e+00 -2.0050e+00 +4.5336e+00 -2.4399e+00 -2.9843e+00 -1.1809e+00
41 +1.010805420e+05 +1.010805420e+05 +1.011568120e+05 +1.011568120e+05 -3.5915e+00 -3.4120e+00 +1.0673e+00 +1.9504e+00 -2.0862e+00 -3.1449e+00 +2.0534e+00 -9.5877e-01 +2.0194e+00 +1.3333e+00 -4.5899e+00 -7.9465e-01 +4.3172e+00 +4.7264e+00 -4.5232e+00 +4.4238e+00 -1.9007e+00 +2.7750e+00 -1.6372e+00 -3.4487e+00
50 +4.103837593e+04 +4.103837593e+04 +4.111464593e+04 +4.111464593e+04 -9.6173e-01 +4.3019e-01 -4.0766e+00 -3.8972e+00 +1.6618e+00 -1.2726e+00 +1.7141e+00 +1.2730e+00 +4.8760e+00 +1.7824e+00 +1.2990e+00 -2.0499e+00 -2.7410e+00 -2.3150e+00 +4.5542e+00 -1.5706e+00 +1.4108e+00 +3.9282e+00 -3.2673e+00 +3.9892e+00
54 +1.897457842e+04 +1.897457842e+04 +1.905084842e+04 +1.905084842e+04 -8.5664e-01 +2.2416e+00 -2.4252e+00 +3.4312e+00 -1.5328e-01 -7.8033e-01 +2.5774e-01 -4.8030e+00 -7.0521e-01 +4.3589e+00 -4.1947e+00 -2.5079e-01 +3.4437e+00 +4.5904e+00 +3.9567e-01 +2.2339e+00 -3.8836e+00 -4.4077e+00 -2.5955e+00 -2.6184e+00
101 +3.178321397e+03 +3.178321397e+03 +3.254591397e+03 +3.254591397e+03 -8.5664e-01 +2.2416e+00 -2.4252e+00 +3.4312e+00 -3.4260e+00 -7.8033e-01 +2.5774e-01 -5.7612e+00 +1.6345e+00 +4.3589e+00 -4.1947e+00 -2.5079e-01 +3.4437e+00 +4.5904e+00 +3.9567e-01 +2.2339e+00 -3.8836e+00 -4.4077e+00 -2.5955e+00 -4.8026e+00
158 +3.251573696e+02 +3.251573696e+02 +4.014273696e+02 +4.014273696e+02 -1.8045e+00 +3.4617e+00 -3.8022e+00 -2.7092e+00 +4.6563e+00 +3.4863e+00 -4.0209e-01 -6.5350e+00 -2.4362e+00 +3.4146e+00 -5.9378e+00 -2.3421e+00 -1.7702e+00 +3.9941e+00 -1.1721e+00 -6.3120e-01 -4.2637e+00 -6.1445e+00 +3.1929e+00 -4.0692e+00
1971 +2.431679972e+02 +2.431679972e+02 +3.194379972e+02 +3.194379972e+02 -3.8703e+00 -4.6930e+00 -2.8092e+00 -2.3455e+00 +5.4735e+00 +8.2228e-01 +9.9090e-01 -4.4845e+00 -3.0999e+00 +3.3852e+00 +2.8715e-01 -5.2872e+00 -5.4694e+00 +6.2190e+00 -1.9417e+00 -6.9553e+00 -6.0362e+00 -2.9758e+00 -3.9054e-02 -4.7937e-01
4260 +1.515790255e+02 +1.515790255e+02 +2.278490255e+02 +2.278490255e+02 -1.5430e-01 -1.8130e+00 +9.5238e-01 +1.3165e+00 -3.6299e-02 -9.0370e+00 +8.3345e-02 +2.1638e+00 -2.3845e+00 +8.0305e+00 +2.4216e+00 +2.1038e-01 +2.3674e+00 +4.6337e+00 -4.0658e+00 -7.6221e-01 -6.4812e-01 +1.2873e+00 +6.0243e-01 -1.8466e+00
6629 +8.678057098e+01 +8.678057098e+01 +1.630505710e+02 +1.630505710e+02 -4.7548e-01 -3.8653e+00 -3.5568e+00 -5.3600e-01 -4.4980e+00 -1.8786e-01 +1.2168e+00 +3.7536e+00 -2.1849e+00 +4.1071e+00 +4.9494e+00 -4.7032e+00 -1.9603e+00 +1.9778e+00 +2.3211e-01 -2.4338e+00 -3.2262e+00 -2.5052e+00 -1.4502e+00 -3.1975e-02
7940 +5.893495180e+01 +5.893495180e+01 +1.352049518e+02 +1.352049518e+02 -1.7654e+00 -3.6548e+00 -2.5034e+00 -1.1037e+00 -1.1422e+00 -1.0195e+00 +1.4124e+00 +2.5768e+00 -1.6014e+00 +3.5161e+00 +3.0550e+00 -3.8293e+00 +1.8449e-01 +1.2555e+00 -2.1547e+00 +1.1115e+00 -3.2513e-01 -1.1312e+00 -4.6385e-01 -2.6742e+00
9520 +3.023315760e+01 +3.023315760e+01 +1.065031576e+02 +1.065031576e+02 +4.4109e-01 -4.2275e+00 -1.9260e+00 -4.8792e-01 -1.7853e+00 -2.3541e+00 +1.9183e+00 +1.9003e+00 +1.8049e+00 +2.4702e+00 +1.5149e+00 -2.5530e+00 -3.1030e+00 +1.0092e+00 -2.2668e+00 -1.0505e+00 -1.5927e-01 -2.3606e+00 +6.4119e-01 -3.1862e+00
9913 +2.132872114e+01 +2.132872114e+01 +9.759872114e+01 +9.759872114e+01 -4.9444e-01 -3.1263e+00 -2.4399e+00 +2.3761e+00 +3.8718e-02 -3.2471e+00 -1.0678e+00 +3.1200e+00 -1.3599e-01 +2.6390e+00 +2.8856e+00 -3.4230e+00 -1.3629e+00 +2.9664e+00 -3.2009e+00 -1.4132e+00 +7.0570e-01 -2.1184e+00 -1.0668e+00 -1.8701e+00
