% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.130952484e+01 +6.130952484e+01 +1.326595248e+02 +1.326595248e+02 +4.8841e-01 -1.2913e+00 +1.9234e+00 -6.4299e-01 +4.3149e+00 -9.0636e-01 +9.4714e-01 +3.3787e+00 +4.5652e+00 +4.7552e+00 +4.5145e+00 -3.8581e+00 +2.8743e+00 -3.0144e+00 +2.4398e+00 +4.6520e+00 +6.0626e-03 -2.4789e+00 +2.6825e+00 -4.3269e-01
88 +3.939536538e+01 +3.939536538e+01 +1.107453654e+02 +1.107453654e+02 +4.1204e+00 +0.0000e+00 +2.4056e+00 -1.1956e+00 -4.8609e+00 +0.0000e+00 +3.0413e+00 -9.6158e-01 -5.3755e-01 +1.2652e+00 -4.1304e+00 +0.0000e+00 +0.0000e+00 -1.6108e+00 +2.6456e+00 +5.0000e+00 +0.0000e+00 +5.3097e-01 -1.8937e+00 -1.4370e+00
11344 +2.316746960e+01 +2.316746960e+01 +9.451746960e+01 +9.451746960e+01 -3.1751e-01 +2.2968e-01 +2.2168e+00 -4.1787e+00 -2.4472e-01 +4.4757e+00 +4.0895e+00 +1.0708e+00 +3.4749e+00 -4.6412e+00 -4.6087e+00 -1.0319e+00 +4.4744e+00 -1.5593e-01 +3.5592e+00 +2.1193e+00 -7.1161e-01 +2.2737e+00 +4.9849e+00 -2.4714e+00
16304 +1.567284449e+01 +1.567284449e+01 +8.702284449e+01 +8.702284449e+01 -3.6160e-01 +2.2013e-01 +2.2188e+00 -4.4196e+00 -2.5012e-01 +4.5357e+00 +4.0904e+00 +1.0708e+00 +3.4181e+00 -5.0000e+00 -4.6077e+00 -1.0318e+00 +4.5520e+00 -1.6471e-01 +3.5707e+00 +2.3638e+00 -7.7064e-01 +2.3410e+00 +4.9871e+00 -2.4715e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.700910970e+01 +6.700910970e+01 -2.882108903e+02 -2.882108903e+02 -3.6974e+00 -6.0676e-01 -4.6619e+00 +4.8885e+00 +2.2976e-02 +2.2562e+00 -2.2359e+00 +3.8167e+00 +2.9023e+00 +4.3074e+00 -2.9578e+00 +3.4856e+00 -4.8838e+00 -3.9848e+00 -4.9432e+00 -2.4669e+00 +1.1092e+00 -3.9773e+00 +1.5592e-01 -4.4413e+00
19 +5.081576867e+01 +5.081576867e+01 -3.044042313e+02 -3.044042313e+02 +1.5887e+00 -3.3700e+00 -4.6353e+00 -1.1591e+00 -1.4623e+00 +2.7201e+00 -1.6810e+00 +1.1419e+00 -9.9676e-01 -3.5166e+00 -3.2813e+00 +4.0042e+00 -1.0204e+00 +2.5963e-01 +3.2839e+00 +2.7960e+00 -4.1781e+00 -4.7421e+00 +3.4757e+00 -2.2759e+00
40 +3.773942481e+01 +3.773942481e+01 -3.174805752e+02 -3.174805752e+02 -4.3619e+00 -2.4548e+00 -4.7725e+00 +2.4025e+00 -2.0038e+00 -4.5883e+00 -2.0341e+00 +2.5037e+00 +4.2772e+00 +1.0029e+00 +2.5497e+00 -4.9662e+00 -2.6596e+00 +2.6253e+00 -1.5505e+00 +1.0207e-01 -4.2444e-01 +4.4658e+00 +4.7468e+00 -3.5661e+00
4153 +2.454567766e+01 +2.454567766e+01 -3.306743223e+02 -3.306743223e+02 +2.8342e+00 -8.9863e-01 -3.7596e-01 +0.0000e+00 -4.9557e+00 -4.9708e+00 +4.5738e+00 -5.0000e+00 +4.0874e+00 -4.5041e+00 +1.0427e+00 -1.7480e+00 -2.7797e+00 +6.9035e-01 +5.6182e-01 -1.9313e+00 -1.7893e+00 +4.3246e+00 +5.0000e+00 -3.7490e+00
10265 +1.487935732e+01 +1.487935732e+01 -3.403406427e+02 -3.403406427e+02 +2.4236e+00 -8.2940e-01 -1.0491e+00 +0.0000e+00 -4.9256e+00 -4.9730e+00 +4.5398e+00 -4.4095e+00 +4.1235e+00 -4.5623e+00 +1.1722e+00 -1.5185e+00 -2.8159e+00 +7.2753e-01 -6.7818e-01 -1.9646e+00 -2.0959e+00 +3.8600e+00 +5.0000e+00 -3.7296e+00
16345 +9.938879738e+00 +9.938879738e+00 -3.452811203e+02 -3.452811203e+02 +2.5511e+00 -8.3457e-01 -1.1463e+00 +0.0000e+00 -4.9161e+00 -4.9731e+00 +4.5497e+00 -4.4875e+00 +4.2755e+00 -4.6090e+00 +1.1922e+00 -1.5257e+00 -2.8089e+00 +7.1877e-01 -6.7080e-01 -1.9444e+00 -2.4382e+00 +3.8855e+00 +5.0000e+00 -3.7364e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.460842008e+01 +8.460842008e+01 +1.837784201e+02 +1.837784201e+02 -1.2232e+00 -1.8686e+00 +2.9594e+00 -4.1420e-01 -3.4518e+00 +3.8723e+00 +4.8837e-01 -1.1405e+00 +2.3179e+00 +7.9417e-01 -4.8756e+00 +2.0399e+00 -4.1648e+00 -4.8112e+00 -2.1140e+00 +4.1471e-01 +2.2355e+00 -2.4584e-01 -2.4267e+00 -2.5668e+00
6 +6.215449273e+01 +6.215449273e+01 +1.613244927e+02 +1.613244927e+02 +4.0623e+00 -3.9649e+00 +4.1366e+00 +1.1612e+00 +2.2847e+00 -5.0596e-01 +1.8054e-01 +1.7794e+00 -4.6386e-01 -3.1146e+00 -2.9408e+00 +2.3819e+00 -1.0630e+00 -6.2317e-02 +9.3479e-01 +3.7860e+00 -1.2269e+00 -1.8242e+00 -1.2050e+00 -2.2763e+00
18 +3.947852926e+01 +3.947852926e+01 +1.386485293e+02 +1.386485293e+02 +4.7115e+00 +2.3069e+00 +2.9896e-01 -4.6190e+00 -3.6063e+00 -2.1893e+00 -1.2239e+00 -3.2161e+00 -4.5737e+00 +4.8321e+00 +2.6168e+00 +6.2574e-01 +4.3060e+00 -5.0602e-01 +1.6716e+00 +3.1914e-01 +4.4971e+00 +3.3322e+00 +2.6600e+00 +1.3476e+00
2072 +2.391852120e+01 +2.391852120e+01 +1.230885212e+02 +1.230885212e+02 -5.0000e+00 -5.3905e-01 -2.2028e+00 -2.0928e+00 -2.9534e+00 +5.0000e+00 +5.0000e+00 -3.3660e+00 -5.0000e+00 +1.0297e+00 -1.1119e+00 -2.5576e-01 -3.1651e+00 +0.0000e+00 +5.4815e-01 +2.9396e+00 -2.2968e+00 -3.5388e+00 +5.0000e+00 +0.0000e+00
7490 +1.573656615e+01 +1.573656615e+01 +1.149065661e+02 +1.149065661e+02 -2.4797e+00 +3.3906e+00 -2.1058e+00 -1.4410e+00 -2.6166e+00 +5.0000e+00 +2.5477e+00 -2.6978e+00 -3.7500e+00 -1.6138e+00 -5.0000e+00 +2.0652e+00 -1.1427e+00 -1.9274e+00 +7.1371e-02 +4.0171e+00 -9.0505e-01 -2.1340e+00 -2.3446e-01 +8.3402e-01
14390 +9.840160236e+00 +9.840160236e+00 +1.090101602e+02 +1.090101602e+02 -2.7484e+00 +3.4255e+00 -2.0933e+00 -1.4133e+00 -2.5656e+00 +5.0000e+00 +2.5967e+00 -2.5931e+00 -3.7502e+00 -1.6930e+00 -5.0000e+00 +2.0754e+00 -1.1882e+00 -2.0709e+00 +2.1205e-01 +3.8999e+00 -7.7851e-01 -2.3409e+00 -1.3606e-01 +8.4277e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.411767369e+01 +8.411767369e+01 -4.337923263e+02 -4.337923263e+02 +2.5044e+00 -4.6865e+00 -2.3344e-01 -1.5400e-01 +1.8962e+00 +1.8036e+00 +4.4500e+00 +2.4005e+00 -2.5183e+00 -1.2947e+00 +2.6865e+00 +4.8289e+00 -1.9236e+00 -6.2495e-02 +2.7818e+00 -3.3273e+00 -6.1116e-01 -1.1016e+00 -3.1421e+00 -4.5274e+00
4 +4.096721231e+01 +4.096721231e+01 -4.769427877e+02 -4.769427877e+02 -4.0846e+00 +4.4721e+00 +2.6697e+00 -2.2211e+00 -2.8564e+00 +1.6408e+00 +1.3251e+00 +4.3627e+00 -8.9326e-01 +2.9866e+00 +2.1008e+00 +4.7250e+00 -3.9157e+00 +2.2481e+00 -1.8997e+00 -4.7307e+00 -2.3698e+00 +4.1577e+00 -4.7203e+00 +1.2705e+00
53 +3.049894266e+01 +3.049894266e+01 -4.874110573e+02 -4.874110573e+02 -5.0000e+00 +2.4375e-02 +5.0000e+00 -3.8468e-01 -3.4171e+00 +2.4640e+00 +1.1856e+00 +3.1688e-01 -4.4998e-01 +3.7885e+00 +2.1317e+00 +2.5575e+00 -4.6679e-02 +3.5921e+00 +8.7608e-01 -3.7850e+00 -3.7206e-01 +2.2931e+00 +3.2130e-01 -1.6480e+00
520 +2.507815016e+01 +2.507815016e+01 -4.928318498e+02 -4.928318498e+02 -4.5244e+00 +2.5716e+00 +2.1559e+00 -2.8071e+00 -1.7910e-01 +5.0000e+00 +1.7791e+00 +2.8924e+00 +8.2270e-01 +5.2722e-01 +5.0000e+00 +4.3056e+00 -3.3960e+00 +6.1406e-01 -4.5372e-01 -5.0000e+00 -1.0410e+00 -2.3294e-01 -5.0000e+00 +2.4578e+00
8714 +1.571380362e+01 +1.571380362e+01 -5.021961964e+02 -5.021961964e+02 -4.4922e+00 +2.1807e+00 +4.4025e+00 -4.0531e+00 -1.2993e+00 +5.0000e+00 +2.8103e+00 +2.7933e+00 +1.2025e-01 +4.6864e-01 +5.0000e+00 +4.3039e+00 -3.4787e+00 +6.2368e-01 -7.0252e-01 -5.0000e+00 -1.0953e+00 +1.0148e+00 -5.0000e+00 +2.5171e+00
9618 +9.943513863e+00 +9.943513863e+00 -5.079664861e+02 -5.079664861e+02 -4.4277e+00 +2.0058e+00 +4.3085e+00 -3.1311e+00 -1.2595e+00 +4.9995e+00 +2.5063e+00 +3.1014e+00 +1.6397e-01 +2.3124e-01 +5.0000e+00 +4.4946e+00 -3.4247e+00 +4.8519e-01 -1.2038e+00 -5.0000e+00 -9.6187e-01 +1.4820e+00 -5.0000e+00 +2.5227e+00
