% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.133397002e+03 +4.133397002e+03 +3.671307002e+03 +3.671307002e+03 -6.1508e-01 +4.4389e+00 -3.5259e+00 -1.5872e+00 -1.9596e+00 +2.0986e+00 -2.3996e+00 -2.2649e+00 +3.8173e+00 -3.2672e+00 +4.4731e+00 +3.2094e-02 -4.1741e+00 +4.5149e+00 +2.9579e+00 -2.2825e+00 -3.3056e+00 +2.8532e+00 -3.0821e-01 +2.7031e+00
3 +3.824166086e+03 +3.824166086e+03 +3.362076086e+03 +3.362076086e+03 -3.4900e+00 +3.2681e+00 -1.5383e+00 -3.7442e-01 +4.3049e+00 +2.0724e+00 +2.8421e+00 -7.9198e-01 +4.1173e+00 +9.0041e-01 -1.9681e+00 +3.9044e+00 -7.2384e-01 +4.7164e+00 -2.5597e+00 -4.2300e+00 -2.2598e+00 +1.5003e+00 -4.0601e+00 -1.3214e+00
4 +1.647861334e+03 +1.647861334e+03 +1.185771334e+03 +1.185771334e+03 -3.2634e+00 -4.1432e+00 +3.7445e+00 -6.6246e-01 -3.4962e-01 -2.6884e+00 -1.1883e+00 -3.3189e+00 -3.6873e+00 +1.9806e-02 -3.6121e+00 -3.5951e+00 -1.5884e+00 -6.0988e-01 +1.7939e+00 +2.2303e-01 -2.9872e+00 -4.1679e+00 +7.3856e-01 +3.5400e+00
32 +1.069825869e+03 +1.069825869e+03 +6.077358694e+02 +6.077358694e+02 -1.9345e+00 -3.5592e+00 -2.3356e+00 -4.1415e+00 -1.9545e+00 +1.2551e+00 -3.6770e+00 -3.2219e+00 +1.7751e+00 -4.4368e+00 -2.7599e+00 +4.3535e-01 -3.0067e-02 +1.9009e+00 -2.7338e+00 -3.6526e+00 -1.3432e+00 -1.4029e-01 +2.5077e+00 +7.2257e-02
257 +9.681542386e+02 +9.681542386e+02 +5.060642386e+02 +5.060642386e+02 -4.8182e+00 +3.6912e+00 -2.0985e+00 +1.4297e+00 +1.5268e+00 +1.7438e+00 +1.0014e+00 -3.3849e+00 +2.5858e+00 -3.6311e+00 +2.9477e+00 -6.3726e-01 -4.0829e-01 +1.3236e+00 +6.3979e-01 +1.4503e+00 -1.8426e+00 +8.9016e-01 +1.8741e+00 -5.6504e-02
1020 +5.738120852e+02 +5.738120852e+02 +1.117220852e+02 +1.117220852e+02 +2.2069e+00 +4.0105e+00 +1.1694e+00 +9.6434e-01 -4.7278e+00 +6.9899e-01 +8.3838e-01 -9.1910e-01 -8.0633e-01 -3.0384e+00 +2.6566e+00 -2.3641e+00 -1.6477e+00 +8.0614e-01 +2.3595e-01 -1.2143e+00 -2.3668e+00 +2.3042e+00 +1.1799e+00 +3.5820e-01
2270 +3.518677303e+02 +3.518677303e+02 -1.102222697e+02 -1.102222697e+02 +2.5886e+00 +2.5606e+00 +1.6803e-01 +7.3740e-01 +1.4584e+00 -6.5880e-01 +3.9416e-01 +1.4392e+00 -1.5740e+00 -1.0117e-01 +1.3662e+00 -2.0854e+00 -1.9275e+00 -2.3389e+00 +2.2781e-01 -1.9173e+00 -2.1553e-01 +2.3518e+00 +2.2109e+00 +1.4031e+00
5517 +2.268729653e+02 +2.268729653e+02 -2.352170347e+02 -2.352170347e+02 +1.2730e+00 +2.2131e+00 +4.2469e-01 +2.5462e+00 +1.5393e+00 -1.4121e+00 +1.8263e+00 +2.6959e+00 -2.2893e-02 +2.4865e+00 +1.7192e+00 -3.7196e+00 -1.2551e+00 -2.4207e+00 -2.2788e-01 -3.4985e+00 -1.0629e+00 +2.9494e+00 +1.0298e+00 +2.2008e+00
16815 +1.581901814e+02 +1.581901814e+02 -3.038998186e+02 -3.038998186e+02 +1.8985e+00 +2.5647e+00 -5.0691e-01 +1.2263e+00 +1.4742e+00 +1.4467e+00 +2.5078e+00 +3.4628e+00 +5.2747e-01 -3.9752e-01 +2.6623e+00 -3.0962e+00 -7.9279e-01 -3.3115e+00 +9.7605e-01 -4.7731e+00 +7.3248e-02 +2.9683e+00 +2.4785e+00 +1.1557e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.795459017e+03 +1.795459017e+03 +1.873119017e+03 +1.873119017e+03 -4.1080e+00 +1.0632e+00 -3.0283e+00 +1.2504e+00 -3.4298e+00 -4.8519e-01 -1.8275e+00 -1.0841e+00 +7.3244e-01 +2.4325e+00 -3.3017e+00 +7.0196e-01 -3.5482e+00 -4.4351e+00 +1.6609e+00 -8.3494e-02 -3.3278e+00 -1.6502e+00 +3.7469e+00 +2.7953e-01
5 +8.861669261e+02 +8.861669261e+02 +9.638269261e+02 +9.638269261e+02 -4.6021e+00 +1.6522e-01 -3.1675e+00 -2.3496e+00 +2.2459e+00 +3.0720e+00 -3.7626e+00 -4.5169e-02 -2.9525e+00 -4.2290e+00 +2.5869e+00 -2.1947e+00 -2.8311e-01 -3.3331e+00 +3.2249e+00 -4.9359e+00 -1.0721e+00 -4.8580e+00 -1.0665e+00 -2.8609e+00
291 +4.655863499e+02 +4.655863499e+02 +5.432463499e+02 +5.432463499e+02 -2.7236e+00 +2.1014e+00 -1.4136e+00 +8.6849e-01 +2.1752e-01 -4.2483e+00 -2.1751e+00 +1.4236e+00 -8.9358e-02 +5.1731e-01 -6.3124e-01 -1.8487e+00 -3.2169e-01 -6.6601e-01 +1.6270e+00 -5.4668e-01 -7.5899e-02 -2.8451e+00 +5.7668e-01 -1.4672e+00
1803 +3.566934069e+02 +3.566934069e+02 +4.343534069e+02 +4.343534069e+02 +5.4194e-01 -3.9684e+00 -2.2867e+00 -6.0232e-01 +1.0721e+00 +7.6900e-01 +2.3288e-02 +2.0923e+00 -1.7596e+00 -4.6196e+00 +2.1222e+00 +1.2166e-01 -9.8244e-01 +5.8270e-01 +1.3837e+00 -2.4751e-01 -3.0585e-01 -1.9248e+00 +2.5337e-01 -3.6053e+00
2646 +2.426302388e+02 +2.426302388e+02 +3.202902388e+02 +3.202902388e+02 +1.1475e+00 -1.7371e+00 -8.1398e-02 +5.3116e+00 +2.2826e-01 -7.8138e-01 +5.8631e-01 +9.0526e-01 -1.7099e+00 -3.8052e+00 +2.8376e+00 +6.5635e-01 -2.2043e+00 -7.0753e-01 +1.2869e+00 +1.9712e-02 +2.1986e-01 -1.9789e+00 +1.8002e+00 -4.4140e+00
13936 +1.580679430e+02 +1.580679430e+02 +2.357279430e+02 +2.357279430e+02 +1.3617e+00 -3.8146e+00 -1.5677e+00 +2.5810e+00 -6.8869e-01 +8.6050e-01 +6.6898e-02 +5.6429e-02 -3.4600e-01 -4.4202e+00 +3.0676e+00 +2.3262e-01 -3.0136e-01 -4.6174e-01 +2.3884e+00 +4.4652e-01 +1.7664e-01 -2.0167e+00 +2.4901e+00 -2.7647e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.801442354e+03 +9.801442354e+03 +9.917122354e+03 +9.917122354e+03 +3.6329e+00 -6.8232e-01 -4.5276e+00 -3.4965e+00 +4.1260e+00 -1.2212e+00 -9.5420e-02 +2.7263e+00 -2.7527e+00 -3.3793e+00 +3.6569e+00 +1.9320e+00 +8.8721e-01 -2.9887e+00 +3.7329e+00 +1.1317e+00 +3.6471e+00 -4.7634e+00 +2.5646e+00 +4.6767e+00
2 +2.282074474e+03 +2.282074474e+03 +2.397754474e+03 +2.397754474e+03 +1.8869e+00 +3.5858e+00 -4.4401e+00 +5.4642e-01 +3.1602e+00 +1.4725e-01 -3.5299e+00 -4.6587e+00 +4.8496e+00 +4.2961e+00 -1.4019e-01 -2.1156e+00 -1.0691e+00 +2.0050e+00 -2.8089e+00 +1.8124e+00 +1.2854e+00 -3.7780e+00 -3.6676e+00 -4.3386e-01
8 +1.060589416e+03 +1.060589416e+03 +1.176269416e+03 +1.176269416e+03 -2.5278e+00 +3.9841e+00 -2.8838e-01 +2.0397e+00 +1.9934e+00 -4.1768e+00 +1.0450e+00 -1.8233e-01 +3.5472e+00 +3.4723e-01 +3.8258e+00 -1.9986e+00 +3.9213e+00 +3.8033e+00 -1.6328e+00 -3.8947e+00 -4.9336e+00 +4.9523e+00 +1.2817e+00 +7.7273e-01
31 +9.571630893e+02 +9.571630893e+02 +1.072843089e+03 +1.072843089e+03 +8.4207e-01 +6.4758e-02 -1.1091e-01 -3.1837e+00 -6.2952e-02 -2.9532e+00 +2.2841e+00 -4.0232e+00 +2.1605e+00 -2.4795e+00 +2.9574e+00 -2.9735e+00 +3.4109e+00 +2.0235e+00 -3.0363e+00 -2.7677e+00 -3.3907e+00 +2.3969e+00 -1.8325e+00 -3.5135e+00
1202 +4.809895708e+02 +4.809895708e+02 +5.966695708e+02 +5.966695708e+02 -5.3203e+00 -4.1290e+00 +5.0643e-01 +2.8065e+00 +4.5020e-02 -2.8469e+00 +2.2754e+00 +4.3383e-01 +3.4137e+00 +8.3884e-01 +1.3824e+00 -5.5088e-01 +2.8102e+00 +1.0950e+00 +2.1706e+00 -1.5957e+00 -7.0795e-01 +4.5072e+00 +3.6367e-01 -2.8785e+00
2415 +3.586049699e+02 +3.586049699e+02 +4.742849699e+02 +4.742849699e+02 -2.9308e+00 -1.1605e+00 -1.5598e+00 +2.3098e+00 +1.2605e+00 -1.1723e+00 +2.4243e+00 -4.8783e-01 +1.5941e+00 +4.6411e-01 +9.8160e-01 -1.2731e+00 +1.4674e+00 +1.2117e+00 +1.2324e+00 +1.9079e+00 -7.4783e-01 +4.4820e+00 +1.8557e+00 +1.7280e-01
5254 +2.488686190e+02 +2.488686190e+02 +3.645486190e+02 +3.645486190e+02 -3.0735e+00 -3.8860e+00 -1.4089e+00 +3.0603e+00 +1.2786e+00 -2.6477e+00 +1.5618e+00 +1.1126e+00 +3.2444e+00 -2.0713e+00 +2.7532e+00 -2.5590e+00 +2.5206e+00 +9.4628e-01 +9.6955e-01 +6.9636e-01 -5.6468e-01 +4.4952e+00 +1.8531e+00 +9.1520e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.215851896e+03 +2.215851896e+03 +2.212141896e+03 +2.212141896e+03 +7.1301e-01 +3.3068e+00 -4.6080e+00 -1.0168e+00 +6.3518e-01 -2.4787e+00 -1.6940e+00 +4.0491e+00 +1.4609e+00 +2.0740e+00 -4.9109e+00 -3.7065e+00 -3.2037e+00 +1.2748e+00 -1.2438e+00 -3.3067e+00 -4.6158e-01 +3.6231e+00 +4.3441e+00 +4.2971e+00
8 +1.271484416e+03 +1.271484416e+03 +1.267774416e+03 +1.267774416e+03 -1.5452e+00 -3.6496e+00 +3.5417e+00 +1.5566e+00 +2.7252e+00 +4.0435e+00 -3.9804e+00 +1.1586e+00 -2.3770e+00 -3.2920e+00 -1.3665e+00 -4.1387e+00 +1.8849e+00 -1.9853e+00 -3.7595e+00 -2.8630e+00 +1.8666e+00 +4.9423e+00 +2.8452e+00 -2.1386e+00
