% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.990684198e+01 +6.990684198e+01 -3.264315802e+01 -3.264315802e+01 +1.1563e+00 -2.3794e+00 +4.3205e+00 -3.9053e-01 +2.0701e+00 +4.0572e+00 +3.4628e+00 +3.9369e+00 +4.6480e+00 +1.2266e+00 +2.4344e+00 +7.4662e-01 +3.1060e+00 +2.7944e+00 -4.0731e+00 +4.4367e+00 +1.3477e+00 -1.5882e+00 +4.0933e+00 -3.9730e+00
13 +5.997031980e+01 +5.997031980e+01 -4.257968020e+01 -4.257968020e+01 -3.9413e+00 -2.5952e+00 -3.5678e+00 +3.9048e+00 -7.2307e-01 -4.8106e+00 -1.2776e+00 -2.1809e+00 +2.2734e+00 -3.0522e+00 -1.5566e+00 -3.1025e+00 -4.6860e-02 -1.4696e+00 -1.4084e+00 -2.8284e+00 +3.8006e-01 +2.4737e+00 -4.0102e+00 -2.0487e+00
20 +3.414512999e+01 +3.414512999e+01 -6.840487001e+01 -6.840487001e+01 -9.9515e-01 +2.7808e+00 -4.4854e-01 +3.8461e+00 -4.6984e-01 -1.0844e+00 -1.1193e+00 -1.4571e-01 -3.5223e+00 +3.8945e+00 +2.1478e-01 -7.9358e-01 -2.5664e+00 -2.8449e+00 +4.6395e+00 -2.7193e+00 -9.8027e-02 +1.9609e+00 -1.5918e+00 +1.2903e+00
46 +2.388565243e+01 +2.388565243e+01 -7.866434757e+01 -7.866434757e+01 +1.6953e+00 -1.1152e-01 +3.8045e+00 +2.1164e+00 +2.6489e+00 +9.0154e-01 -4.0085e+00 -4.1718e+00 -1.1488e+00 -4.0252e+00 +1.3266e+00 -2.9250e+00 +1.9484e+00 +2.2178e+00 +3.8096e+00 +1.2717e+00 -3.4730e+00 -1.5637e-01 +1.4871e+00 +2.0983e+00
351 +1.564870031e+01 +1.564870031e+01 -8.690129969e+01 -8.690129969e+01 -2.1444e+00 +2.3236e+00 -3.1604e-01 -6.5807e-02 -7.1118e-01 -4.1190e-01 +2.8492e+00 -1.1745e+00 +3.0015e+00 +1.7307e+00 +2.9213e+00 -5.9459e-01 +2.0119e+00 -1.4002e+00 +1.5250e+00 -1.2028e+00 -3.9773e+00 +3.4514e-01 -9.8471e-01 +1.6591e+00
1736 +7.853960828e+00 +7.853960828e+00 -9.469603917e+01 -9.469603917e+01 +2.7445e-02 -1.0214e-01 -1.1083e+00 +7.4829e-02 +1.5688e+00 -2.5529e+00 -8.2034e-01 +3.3190e-03 +2.0137e+00 -5.7845e-01 -2.0538e+00 +1.3827e+00 -1.3485e+00 +1.8023e+00 -7.7865e-01 -3.3502e+00 -2.1508e+00 +8.9723e-02 -6.6828e-01 -7.1043e-01
4904 +5.533214114e+00 +5.533214114e+00 -9.701678589e+01 -9.701678589e+01 -7.2202e-01 +1.5743e+00 +3.4619e-01 -1.0067e-01 -1.4360e+00 -1.3033e+00 +1.2603e+00 -1.7648e+00 +2.3169e-01 -9.6132e-01 -6.5109e-01 +2.8819e+00 -1.3780e+00 +4.6344e-01 -1.6837e-02 +2.7869e-01 +1.3976e+00 +3.6151e-01 +2.3435e-02 -6.9215e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.359350633e+01 +7.359350633e+01 +1.452835063e+02 +1.452835063e+02 +2.7583e+00 +2.7157e-01 -3.8441e+00 -1.1487e+00 +3.6443e+00 -1.9413e+00 +1.4024e-01 +2.9780e+00 -1.4261e+00 +4.3110e+00 -8.5886e-01 +3.0812e+00 +2.6762e+00 +4.1601e+00 -3.9000e+00 +1.4632e+00 +4.9609e+00 -2.7380e+00 -2.1609e+00 -4.0754e+00
2 +4.592168675e+01 +4.592168675e+01 +1.176116867e+02 +1.176116867e+02 +5.6305e-02 -4.1437e+00 -1.6089e+00 -3.2124e+00 -4.6869e-01 -1.8346e+00 -4.2618e+00 +9.2153e-01 +3.7099e-01 -1.8430e+00 -4.0221e+00 -3.4750e+00 -2.5662e+00 +3.7315e+00 +2.8091e+00 -2.1069e+00 +4.4236e+00 +1.5911e+00 +1.6296e+00 +3.1109e+00
11 +3.710107194e+01 +3.710107194e+01 +1.087910719e+02 +1.087910719e+02 -2.4090e+00 -4.4102e+00 -4.0907e+00 -4.6668e+00 -4.1878e+00 +5.4166e-01 +2.2893e+00 +3.0552e-01 +2.4032e+00 +1.4920e+00 -8.1191e-01 -4.3910e+00 +3.1737e+00 -2.6342e+00 +1.2269e+00 -1.8261e+00 +3.2782e+00 +3.4428e-02 +1.0574e+00 +1.3945e+00
24 +2.340449143e+01 +2.340449143e+01 +9.509449143e+01 +9.509449143e+01 -2.0423e-01 +3.9229e-01 -6.0148e-02 +1.4198e-01 -4.1205e+00 -3.0492e+00 -6.1859e-01 -1.8628e+00 -3.9536e+00 -3.9029e+00 -2.9897e+00 -4.6727e-01 -1.4828e+00 -1.4467e+00 -1.0414e-01 +4.6758e-02 +4.2208e-01 +8.4145e-01 +2.6119e+00 +3.5358e+00
415 +1.453916024e+01 +1.453916024e+01 +8.622916024e+01 +8.622916024e+01 +2.3370e+00 -1.7807e+00 +4.0622e-01 +7.7927e-01 -8.8447e-01 +5.5650e+00 +1.1962e+00 -1.2542e+00 +4.8263e-02 +1.1228e-01 +1.2567e+00 -2.4332e-01 -3.1799e+00 -9.8204e-01 -1.6764e+00 +2.3650e+00 -3.5253e+00 +9.1868e-01 -4.0317e-01 +1.5862e+00
