% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.623264616e+01 +8.623264616e+01 +1.270126462e+02 +1.270126462e+02 +4.5743e+00 +3.7910e+00 -2.4840e+00 +7.6092e-01 -1.2380e+00 -3.0109e+00 -4.8638e-01 +4.3813e+00 -4.2755e+00 -1.4250e+00 +2.9588e+00 +1.2018e+00 -3.9958e+00 +3.8375e+00 +3.6774e+00 +3.4740e+00 +1.9959e+00 -3.2991e+00 +3.5378e+00 -6.2574e-01
1211 +5.930262678e+01 +5.930262678e+01 +1.000826268e+02 +1.000826268e+02 -2.7386e+00 +2.1616e+00 -1.2287e+00 +2.9906e+00 +1.9141e+00 +6.8296e-01 -7.8827e-02 -2.1856e+00 -5.6169e-01 +1.5721e+00 +2.4905e+00 -2.7602e+00 +2.2358e+00 +1.0816e+00 +1.8926e+00 -2.0930e+00 +1.3860e+00 -3.1044e-01 -1.1569e+00 +1.2801e+00
1702 +3.675632359e+01 +3.675632359e+01 +7.753632359e+01 +7.753632359e+01 -1.0070e+00 -8.0052e-01 -3.2263e+00 -3.7718e+00 -4.4475e+00 -6.3006e-01 -3.0329e+00 -3.2355e+00 -1.1014e+00 -3.6476e+00 +3.5775e+00 -2.1763e+00 -2.6988e+00 -2.5736e+00 -1.7860e+00 -3.1591e+00 +7.9069e-01 -6.4427e-01 -2.1440e+00 -1.9133e+00
2905 +2.224988236e+01 +2.224988236e+01 +6.302988236e+01 +6.302988236e+01 +1.3018e+00 -8.1753e-01 -2.5872e+00 -8.3424e-01 -5.5377e+00 -2.2598e-01 -5.2501e+00 -9.6666e-01 -1.5743e+00 -4.0782e+00 +3.5356e+00 -3.8089e+00 -1.5091e+00 -2.1231e+00 -1.5913e+00 -3.7127e+00 +2.5549e-01 -4.0188e-01 -3.2351e-01 -2.8333e+00
4604 +1.482647381e+01 +1.482647381e+01 +5.560647381e+01 +5.560647381e+01 +2.5272e-01 -1.2554e+00 -3.7106e+00 -3.9807e-01 -3.8310e+00 -9.7213e-01 -4.6067e+00 -2.9156e+00 -4.2346e-01 -3.4453e+00 +4.6976e+00 -1.7865e+00 -2.0078e+00 -2.3348e+00 -2.6778e+00 -4.3661e+00 +4.1769e-01 -1.4376e+00 -9.1476e-01 -2.7563e+00
4901 +8.404559223e+00 +8.404559223e+00 +4.918455922e+01 +4.918455922e+01 +7.9791e-01 -2.3304e+00 -2.4765e+00 -1.9060e+00 -2.9590e+00 -5.8040e-01 -4.1967e+00 -3.0355e+00 -1.3532e-01 -4.4128e+00 +4.2940e+00 -2.1422e+00 -1.0522e+00 -1.2726e+00 -1.9570e+00 -4.2840e+00 +4.9453e-01 -1.7817e+00 -1.3258e+00 -3.0593e+00
7106 +4.358379656e+00 +4.358379656e+00 +4.513837966e+01 +4.513837966e+01 +1.6429e+00 -1.5339e+00 -2.2267e+00 -1.1882e+00 -4.3328e+00 -2.0886e-01 -4.7301e+00 -3.1073e+00 -5.2643e-01 -4.0888e+00 +3.9170e+00 -1.2513e+00 -1.7184e+00 -1.1918e+00 -1.5415e+00 -3.8506e+00 +5.2328e-01 -1.3748e+00 -6.9058e-02 -2.1623e+00
9610 +3.963743362e+00 +3.963743362e+00 +4.474374336e+01 +4.474374336e+01 +1.2178e+00 -2.8215e+00 -2.0832e+00 -2.0043e+00 -4.0363e+00 -5.4672e-02 -3.6082e+00 -3.2725e+00 -7.3128e-01 -3.8853e+00 +4.2468e+00 -1.9259e+00 -1.3793e+00 -1.1388e+00 -1.5765e+00 -3.9634e+00 +6.9479e-01 -1.7347e+00 -5.4112e-01 -2.0357e+00
14923 +2.510267072e+00 +2.510267072e+00 +4.329026707e+01 +4.329026707e+01 +1.4232e+00 -2.5860e+00 -2.0990e+00 -1.4149e+00 -4.2618e+00 -4.0413e-01 -4.2561e+00 -3.2352e+00 -7.4662e-01 -3.9802e+00 +4.1236e+00 -1.6727e+00 -1.6674e+00 -1.4143e+00 -1.4648e+00 -3.9936e+00 +7.6537e-01 -1.4631e+00 -4.7919e-01 -2.5189e+00
31013 +1.581443338e+00 +1.581443338e+00 +4.236144334e+01 +4.236144334e+01 -1.8290e+00 -2.0686e+00 +2.7337e+00 -1.9531e+00 -2.2457e+00 +3.2971e-02 -2.3951e+00 -2.1881e+00 +1.5485e+00 -1.7470e+00 +9.1225e-01 -3.1430e+00 +4.0896e-01 +2.2955e+00 +3.6014e-02 -5.8514e-01 +1.8348e+00 +9.8237e-01 +1.0422e+00 +5.5445e-01
