% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.934629575e+03 +3.934629575e+03 +4.027569575e+03 +4.027569575e+03 +2.9382e+00 +4.8664e+00 -1.0283e+00 -5.2481e-01 -3.7369e+00 -1.3774e+00 -8.4981e-01 -1.2638e+00 -4.0310e+00 +4.9177e+00 -2.2319e+00 +4.6905e+00 +1.2404e+00 +4.3554e+00 -4.0191e+00 +1.6277e-01 +4.4535e+00 -3.1636e+00 +2.6103e+00 -4.8049e+00
6 +1.824681578e+03 +1.824681578e+03 +1.917621578e+03 +1.917621578e+03 +4.0123e+00 +3.5018e+00 +3.0680e+00 +1.6332e+00 +1.0205e+00 +2.9846e+00 +4.8049e+00 -3.6455e+00 -2.4694e+00 -2.7665e+00 +1.4034e+00 -4.0809e+00 +2.8249e+00 -1.7699e+00 -2.3312e+00 -1.9414e+00 -1.1838e-01 -3.4754e+00 -2.0979e+00 +6.3973e-01
16 +1.004228673e+03 +1.004228673e+03 +1.097168673e+03 +1.097168673e+03 +3.9863e+00 +7.1597e-01 -1.2237e+00 -1.5800e+00 +6.4320e-01 +2.0251e+00 -3.7008e+00 -2.7313e+00 +2.6546e+00 -2.2620e+00 +4.8957e+00 -4.7561e+00 -2.2316e+00 +1.3979e+00 +4.9851e+00 +2.3648e+00 -1.2739e-01 -3.2606e+00 +2.6686e-02 +1.5573e+00
73 +8.090187894e+02 +8.090187894e+02 +9.019587894e+02 +9.019587894e+02 +8.1145e-01 +4.3092e+00 -1.3697e+00 +7.3557e-01 +1.7805e+00 +2.1442e+00 -5.0000e+00 -4.0122e+00 +3.8195e+00 +5.0000e+00 +5.6954e-01 -4.4760e+00 -2.1831e+00 -6.0245e-01 +5.0000e+00 +7.2065e-01 +2.5746e-01 -5.1688e-01 -5.4762e-02 +3.7766e+00
140 +5.498926726e+02 +5.498926726e+02 +6.428326726e+02 +6.428326726e+02 -3.0380e+00 -6.3337e-01 +8.0787e-01 +5.1941e+00 +7.9707e-01 +5.4800e+00 +2.5220e+00 -6.8767e+00 +1.9747e+00 +2.2871e+00 -6.8029e-01 -3.9283e+00 +7.6063e-01 -2.3977e+00 +2.2520e+00 +5.8563e-01 +3.7745e+00 -2.4645e-01 +1.1093e+00 -8.7083e-01
160 +3.624615205e+02 +3.624615205e+02 +4.554015205e+02 +4.554015205e+02 +3.1842e+00 +4.3213e+00 -1.0481e+00 +4.6374e+00 +6.6263e-01 +1.8650e+00 +1.4234e+00 -3.1039e+00 +1.7472e+00 +3.5866e+00 +1.1391e+00 -3.1238e+00 -4.7379e+00 -2.5048e+00 +4.4404e+00 -1.9001e+00 +2.6822e+00 -3.4325e-01 +2.5363e+00 -9.5766e-01
1289 +2.506931639e+02 +2.506931639e+02 +3.436331639e+02 +3.436331639e+02 +2.8728e+00 +5.0000e+00 +1.1048e+00 +2.0831e+00 +2.2666e-01 +3.2580e+00 +2.4454e+00 -5.0000e+00 +1.2621e+00 +4.0122e+00 +1.5668e+00 -5.0000e+00 -5.0000e+00 -3.6784e+00 +4.0210e+00 +5.0000e+00 +4.9225e+00 -5.0000e+00 +2.1547e-01 -4.3312e+00
3603 +1.260534591e+02 +1.260534591e+02 +2.189934591e+02 +2.189934591e+02 +4.3421e+00 +5.2328e+00 +1.0347e+00 +1.0753e+00 -1.2799e+00 +2.8665e+00 -9.4223e-01 -3.4512e+00 +5.6257e+00 +6.7725e-01 +5.9571e+00 -5.2324e+00 -5.3384e+00 -3.0842e+00 +3.2816e+00 +3.3765e+00 +4.9319e+00 -4.9683e+00 +3.8311e+00 -1.5573e+00
6075 +9.743236506e+01 +9.743236506e+01 +1.903723651e+02 +1.903723651e+02 +4.9297e+00 +5.0000e+00 +1.7575e+00 +4.3766e-01 +2.3258e-01 +2.3294e+00 +7.5965e-01 -2.8438e+00 +5.0000e+00 +1.4326e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -3.1922e+00 +2.9301e+00 +2.9259e+00 +4.9429e+00 -5.0000e+00 +3.8616e+00 -7.5632e-01
10452 +6.180986630e+01 +6.180986630e+01 +1.547498663e+02 +1.547498663e+02 +2.7183e+00 +3.2758e+00 -3.5669e-01 +1.4697e+00 +1.3217e+00 +1.2905e+00 +1.1602e+00 -2.9397e+00 +4.0758e+00 +1.8706e+00 +4.6458e+00 -4.7245e+00 -4.9908e+00 -2.9376e+00 +2.8668e+00 +3.4418e+00 +4.9762e+00 -4.2995e+00 +5.0000e+00 -2.3605e+00
13668 +2.967089409e+01 +2.967089409e+01 +1.226108941e+02 +1.226108941e+02 +1.0299e+00 +2.8766e-01 -5.8603e-01 +2.7669e+00 +1.3598e+00 +3.0362e+00 +9.7151e-01 -2.7084e+00 +3.7003e+00 +1.2896e+00 +4.3238e+00 -2.2325e+00 -4.8646e+00 -1.7980e+00 +1.6931e+00 +3.7074e+00 +4.9824e+00 -3.8033e+00 +4.2543e+00 -1.8190e+00
15187 +2.311889669e+01 +2.311889669e+01 +1.160588967e+02 +1.160588967e+02 +9.3569e-01 +4.4885e-01 +1.5519e-02 +2.3778e+00 +1.8504e+00 +3.0165e+00 +7.7816e-01 -2.9266e+00 +3.9060e+00 +1.2929e+00 +4.3741e+00 -2.5761e+00 -4.8452e+00 -1.9488e+00 +2.0255e+00 +4.1884e+00 +4.9668e+00 -3.2796e+00 +4.8563e+00 -1.9310e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.380246389e+03 +1.380246389e+03 +1.415596389e+03 +1.415596389e+03 -3.7646e+00 +1.3165e+00 -3.3683e+00 +4.6571e+00 -6.6413e-01 -4.9339e+00 +3.7669e+00 +1.2751e+00 +3.5199e-01 -1.9050e+00 +2.9892e+00 -4.7025e+00 +4.5073e+00 +1.7320e+00 -4.1148e+00 -2.5211e+00 +4.7630e+00 +2.6315e+00 -1.1130e-02 -1.7291e-01
76 +9.354585965e+02 +9.354585965e+02 +9.708085965e+02 +9.708085965e+02 +8.2382e-01 +3.1392e-01 -6.0541e-01 -4.1648e+00 -2.2514e+00 -2.3348e+00 +5.0000e+00 -2.5696e-01 -1.2075e+00 +1.6244e+00 -9.9787e-01 -1.1132e+00 +2.9354e+00 +3.1831e+00 -4.7398e+00 -1.8103e+00 +4.8002e+00 +1.4331e+00 +2.9428e+00 -1.4337e-01
