% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.084018718e+06 +1.084018718e+06 +1.084054618e+06 +1.084054618e+06 -1.1717e+00 +4.7666e+00 +2.5758e+00 +4.6534e+00 +3.9986e+00 -2.4679e+00 +8.6050e-01 +5.3925e-02 -4.5443e+00 -4.3288e+00 -1.8051e+00 +4.9848e+00 -3.7768e+00 -3.8002e-01 -9.7995e-01 -2.5156e+00 -2.9530e+00 +1.9498e-01 -4.5588e+00 +4.6781e+00
5 +8.164295185e+05 +8.164295185e+05 +8.164654185e+05 +8.164654185e+05 +1.2091e+00 +2.0509e+00 +2.9854e+00 -4.7212e+00 +1.1088e+00 -2.9515e+00 +1.8345e-01 -2.9960e+00 +3.4459e+00 +1.3423e-01 -1.1439e+00 -2.9446e+00 -3.9439e+00 -3.6316e+00 -4.2243e+00 -2.3192e+00 -4.7603e-01 +3.2228e+00 -9.6025e-02 +4.0856e-01
108 +4.948712868e+05 +4.948712868e+05 +4.949071868e+05 +4.949071868e+05 -4.9148e-01 +8.9869e-01 +3.7298e+00 +4.3127e+00 +4.3497e+00 -4.2818e+00 +3.9480e+00 -4.2935e+00 +2.8515e+00 -2.7058e+00 -1.7662e+00 -2.3700e+00 +1.8435e+00 +2.6667e+00 +4.9829e+00 -2.5289e+00 +5.3155e+00 +4.2041e+00 +2.5532e+00 -2.4936e+00
203 +3.728820949e+05 +3.728820949e+05 +3.729179949e+05 +3.729179949e+05 -1.8837e+00 +8.8163e+00 -2.1383e+00 +1.9670e-01 -1.6020e+00 -5.6172e+00 +9.4805e+00 -6.2349e+00 +2.0895e+00 +4.6354e-01 -7.4875e+00 +1.8560e+00 -5.7559e+00 +3.1080e+00 +2.9702e+00 -7.2933e+00 +3.9093e+00 +1.2325e+01 +6.5175e+00 -4.2240e+00
605 +1.369164555e+05 +1.369164555e+05 +1.369523555e+05 +1.369523555e+05 +2.3699e+00 +4.1283e+00 +3.5604e+00 +6.0684e+00 +5.3608e+00 -7.0849e+00 +5.1633e+00 -5.6356e+00 +6.6104e+00 -1.9344e+00 -7.8830e+00 -8.4011e-01 -5.4955e+00 -2.5967e+00 -1.0305e+00 -6.1924e+00 +4.2192e+00 +1.3658e+01 +8.2792e+00 -6.7536e+00
809 +6.533462099e+04 +6.533462099e+04 +6.537052099e+04 +6.537052099e+04 +2.5751e-01 +1.1461e+01 -1.0934e+00 -3.7056e+00 +4.1567e+00 -1.1078e+01 +9.9119e+00 -1.1648e+01 +6.9943e+00 -1.1135e+00 -1.1836e+01 +3.0800e+00 -1.0180e+01 -6.0616e+00 +2.1694e+00 -5.8359e+00 +2.9764e+00 +2.0252e+01 +9.3142e+00 -5.9360e+00
848 +5.611388274e+04 +5.611388274e+04 +5.614978274e+04 +5.614978274e+04 -1.1354e+00 +9.9424e+00 +4.4107e+00 +9.0686e-01 +8.9165e-01 -1.1444e+01 +1.0794e+01 -1.2612e+01 +1.0241e+01 -3.6838e+00 -1.0965e+01 -5.3978e-01 -9.3782e+00 +2.6549e+00 -2.9464e+00 -1.0830e+01 +4.0959e+00 +2.1032e+01 +7.6412e+00 -9.4258e+00
915 +3.416453547e+04 +3.416453547e+04 +3.420043547e+04 +3.420043547e+04 -2.7254e+00 +7.9054e+00 +5.1590e+00 +1.5156e+00 +1.5086e+00 -8.1497e+00 +6.1903e+00 -7.5801e+00 +8.6851e+00 -1.5823e+00 -7.2305e+00 -1.3099e-01 -4.1599e+00 +3.8908e+00 -2.9034e+00 -1.0871e+01 +3.8927e+00 +1.4867e+01 +2.7709e+00 -7.1429e+00
1145 +1.769314104e+04 +1.769314104e+04 +1.772904104e+04 +1.772904104e+04 -1.9752e+00 +8.5934e+00 -2.2990e-01 +8.6327e+00 +8.5833e+00 -1.0293e+01 +7.1733e+00 -8.3863e+00 +8.9359e+00 -2.5804e+00 -9.3437e+00 -1.4543e+00 -5.7370e+00 -5.0235e+00 +1.7638e+00 -1.1516e+01 +9.9714e+00 +2.2234e+01 +7.9680e+00 -9.4235e+00
1234 +1.107646514e+03 +1.107646514e+03 +1.143546514e+03 +1.143546514e+03 -2.4279e+00 +3.3656e+00 +6.2806e+00 +3.1072e+00 +2.8464e+00 -1.3922e+01 +5.0681e+00 -1.2974e+01 +7.6180e+00 -1.1203e+01 -3.5181e+00 -3.5060e+00 -5.7954e+00 -1.5302e+00 -5.2698e-01 -8.8980e+00 -1.6223e+00 +1.5014e+01 +6.7842e+00 -1.0684e+01
3940 +9.501174470e+02 +9.501174470e+02 +9.860174470e+02 +9.860174470e+02 -8.8392e-01 +5.3900e+00 +4.3571e+00 +5.2482e+00 +3.4603e+00 -1.1686e+01 +1.1039e+00 -8.4677e+00 +6.1320e+00 -8.9212e+00 -1.0822e+01 -3.7322e+00 -8.3522e+00 -4.2132e+00 +1.0796e+00 -9.2552e+00 -7.3634e-01 +1.5711e+01 +5.7866e+00 -9.4349e+00
5185 +5.412613116e+02 +5.412613116e+02 +5.771613116e+02 +5.771613116e+02 +2.5877e+00 +1.6583e+00 +6.9234e+00 +4.2629e+00 +7.5128e-01 -1.2664e+01 +2.2980e+00 -6.9579e+00 +4.8185e+00 -5.8332e+00 -6.2063e+00 -4.1319e+00 -6.2071e+00 -5.8182e+00 -2.8084e+00 -8.2584e+00 +1.7962e+00 +1.2087e+01 -1.5430e+00 -8.7883e+00
5832 +3.738198079e+02 +3.738198079e+02 +4.097198079e+02 +4.097198079e+02 +1.8743e+00 +1.9088e-01 +6.7529e+00 +4.5989e+00 +1.8061e-01 -1.0649e+01 -1.9397e+00 -4.1086e+00 +3.5249e+00 -5.7181e+00 -6.3390e+00 -4.6575e+00 -3.1109e+00 -5.9383e+00 -3.0558e-01 -6.6536e+00 +5.9074e-01 +8.2281e+00 -2.3339e+00 -8.0100e+00
5908 +2.153847895e+02 +2.153847895e+02 +2.512847895e+02 +2.512847895e+02 +9.3576e-01 +3.7144e+00 +2.5075e+00 +4.0465e+00 -1.6977e+00 -7.4833e+00 -1.7419e-01 -4.6558e+00 +2.4158e+00 -5.7684e+00 -3.5273e+00 -2.5484e+00 -1.5436e+00 -2.6786e+00 +2.6291e+00 -4.6529e+00 +2.5037e+00 +9.6411e+00 +1.5484e+00 -4.3694e+00
9378 +1.576279517e+02 +1.576279517e+02 +1.935279517e+02 +1.935279517e+02 +2.9791e+00 +8.5224e-02 +5.2960e+00 +4.2515e+00 -3.2369e+00 -6.3850e+00 -7.7448e-01 -3.9482e+00 +1.8411e+00 -5.2716e+00 -1.6460e+00 -4.2073e+00 -4.9665e-01 -2.6761e+00 -3.0310e-01 -3.9928e+00 +1.9132e+00 +7.1792e+00 -4.1424e+00 -5.9042e+00
15202 +7.732420080e+01 +7.732420080e+01 +1.132242008e+02 +1.132242008e+02 +1.4483e+00 +2.9484e+00 +4.7293e+00 +3.1369e+00 -2.6362e+00 -5.6095e+00 -2.4134e+00 -3.0079e+00 -7.5288e-01 -5.5635e+00 -2.8302e+00 -2.2515e+00 -8.1198e-01 -3.3019e+00 +1.7364e+00 -4.5188e+00 -3.7179e-01 +5.2750e+00 -9.6198e-01 -3.9246e+00
17512 +6.039546496e+01 +6.039546496e+01 +9.629546496e+01 +9.629546496e+01 +1.6090e+00 +3.0665e+00 +3.1964e+00 +4.3957e+00 -1.5741e+00 -5.8466e+00 -1.3972e+00 -3.6573e+00 -1.1450e+00 -4.8748e+00 -2.3313e+00 -3.0220e-01 -1.5458e+00 -2.8316e+00 +1.0480e+00 -4.4264e+00 +5.8889e-01 +5.1855e+00 -8.4614e-01 -3.4895e+00
18907 +3.881060314e+01 +3.881060314e+01 +7.471060314e+01 +7.471060314e+01 +2.5878e+00 +1.9011e+00 +3.8349e+00 +4.6040e+00 -2.2654e+00 -4.4358e+00 -1.9964e+00 -2.9906e+00 -1.5465e+00 -4.1849e+00 -2.5752e+00 -8.1183e-01 -5.6884e-01 -1.5007e+00 +7.3787e-01 -4.5025e+00 +3.9697e-02 +5.1614e+00 -1.9998e+00 -3.6640e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
