% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.162963867e+05 +3.162963867e+05 +3.164202167e+05 +3.164202167e+05 -2.0180e+00 -1.3822e+00 -3.0901e+00 -2.4539e+00 -3.7448e+00 -2.0385e+00 -1.6129e+00 -1.1728e+00 +3.9208e-01 -6.5723e-01 +4.7604e+00 -1.6508e+00 -1.6472e-01 -4.9180e-01 -3.5007e+00 -3.4598e+00 -9.8203e-02 -3.3513e+00 -4.4979e+00 -1.4059e+00
3 +1.449301183e+05 +1.449301183e+05 +1.450539483e+05 +1.450539483e+05 -4.1880e+00 +1.6123e+00 +2.6628e+00 +3.9734e+00 -1.7673e-01 +2.8659e+00 +4.1247e+00 -8.8182e-01 -4.4207e+00 +4.1006e-02 +3.9047e+00 -8.1761e-02 -1.5713e+00 +3.2723e-01 +1.5363e+00 -3.1573e+00 -3.4951e+00 +2.2858e+00 -2.4130e+00 -2.0278e+00
84 +8.913937692e+04 +8.913937692e+04 +8.926320692e+04 +8.926320692e+04 -2.9327e+00 -9.8191e-01 +2.7638e-01 -2.3116e-01 -1.0348e+00 +3.0470e+00 +3.5761e+00 +1.9681e-01 -4.0576e+00 -4.3802e+00 +0.0000e+00 -1.6635e+00 -1.1329e+00 +5.4897e-01 +1.6645e+00 -5.3967e-01 -1.1111e+00 -1.3066e+00 -2.2587e+00 +1.4764e+00
109 +4.489813927e+04 +4.489813927e+04 +4.502196927e+04 +4.502196927e+04 -1.9336e+00 -6.0646e-01 -2.2203e+00 +5.6452e-01 -1.7017e+00 +3.7562e+00 +2.0956e+00 +1.3007e+00 -3.5555e+00 +2.1018e-01 -1.6432e-01 +1.5224e+00 -2.2364e+00 -1.4611e-01 +1.5293e+00 -1.1613e+00 -1.8915e+00 +3.9570e-01 -5.0380e-01 -2.6003e+00
134 +2.507636391e+04 +2.507636391e+04 +2.520019391e+04 +2.520019391e+04 +0.0000e+00 +4.5375e-01 -1.6873e+00 +1.5493e+00 -3.3865e+00 +1.8367e-01 +9.5396e-01 +0.0000e+00 -3.0469e+00 +8.1415e-01 -1.2232e-01 -5.0398e-01 -3.2442e+00 +3.7096e-01 +1.7941e+00 -1.6420e+00 -8.4447e-01 -1.1653e-01 -9.3723e-01 -3.7702e+00
224 +6.839099039e+03 +6.839099039e+03 +6.962929039e+03 +6.962929039e+03 -2.6325e-01 +5.6199e-01 +0.0000e+00 -1.4162e+00 -1.1961e+00 +2.5671e-01 +2.0255e+00 +1.9914e-01 -1.2757e+00 +1.2292e+00 -7.4964e-03 -2.1680e+00 -3.2237e+00 +2.7188e-01 +3.2339e-01 +8.1633e-01 -3.6249e-01 -4.7607e-01 -9.3716e-01 -1.4942e+00
507 +3.969845244e+03 +3.969845244e+03 +4.093675244e+03 +4.093675244e+03 -3.5612e-01 +0.0000e+00 +6.8231e-01 +0.0000e+00 -1.0977e+00 -4.0200e-01 +2.4923e+00 -9.9466e-01 -8.0026e-01 +1.1173e+00 +9.6036e-01 -3.1552e+00 -1.9893e+00 +1.0886e+00 +5.7622e-01 -6.7564e-01 +1.9894e-01 -4.6732e-01 -8.7852e-01 -7.2321e-01
681 +2.349059938e+03 +2.349059938e+03 +2.472889938e+03 +2.472889938e+03 -3.3721e-01 +4.0320e-02 +5.9318e-01 +2.4443e-01 +1.5072e-01 +7.5907e-01 +2.3293e+00 -9.9735e-01 -1.3318e+00 +1.1289e+00 +2.0028e-01 -2.9348e+00 -2.0312e+00 +7.8600e-01 +5.9706e-01 -1.0342e+00 +3.8807e-01 -4.1326e-01 -8.6703e-01 -7.3266e-01
1191 +1.391659073e+03 +1.391659073e+03 +1.515489073e+03 +1.515489073e+03 -3.8854e-02 +4.4921e-01 +5.8734e-01 -1.2358e-01 +2.3153e-01 +9.5088e-01 +1.8217e+00 -1.0442e+00 -1.2643e+00 +3.3262e-01 -1.2533e+00 -2.6315e+00 -2.4295e+00 +9.0273e-01 -6.3023e-01 -1.3337e+00 +5.1221e-01 -3.0468e-01 -2.0807e-03 -8.7888e-01
1580 +9.641775538e+02 +9.641775538e+02 +1.088007554e+03 +1.088007554e+03 +1.2077e-01 +4.8829e-01 +1.0719e+00 -6.2023e-02 +3.4167e-01 +6.6952e-01 +1.5979e+00 -1.0003e+00 -1.2111e+00 -9.3601e-01 -7.0150e-01 -1.9226e+00 -2.0062e+00 +6.7926e-01 -6.0232e-01 -3.6255e-01 -6.1574e-01 -2.6509e-01 +2.8829e-03 -1.2106e+00
1996 +5.722490976e+02 +5.722490976e+02 +6.960790976e+02 +6.960790976e+02 -6.1343e-01 +2.0819e-01 +3.2578e-01 +2.0843e-01 +2.2496e-01 +2.0660e-01 +1.3471e+00 -9.2478e-01 -6.4851e-01 -8.3651e-01 -6.8613e-01 -1.2720e+00 -1.0295e+00 +3.2229e-01 +6.9093e-01 -9.9830e-02 -9.5463e-01 -3.8077e-01 -5.6700e-01 -6.8153e-01
2390 +3.846133514e+02 +3.846133514e+02 +5.084433514e+02 +5.084433514e+02 +4.0717e-02 +4.8825e-02 +3.6744e-01 +1.1479e-01 +2.8237e-01 +5.7795e-01 +1.1555e+00 -2.5555e-01 -9.3440e-01 -1.0795e+00 -7.0796e-01 -9.4999e-01 -1.4362e+00 +4.6893e-01 +4.1850e-01 -1.0187e-01 -9.5976e-01 +1.8599e-01 -6.0495e-01 -1.2473e+00
3345 +2.490972103e+02 +2.490972103e+02 +3.729272103e+02 +3.729272103e+02 -3.1707e-02 +2.5128e-01 +4.7927e-01 -1.0711e-01 -3.9399e-01 +5.4385e-01 +8.9729e-01 +1.3504e-01 -6.6095e-01 -1.0747e+00 -1.8800e-01 -1.0790e+00 -3.6380e-01 +4.8048e-01 +4.9372e-01 -1.3305e-01 -9.6928e-01 +8.5987e-01 -2.3519e-01 -5.7641e-01
4652 +1.521323473e+02 +1.521323473e+02 +2.759623473e+02 +2.759623473e+02 -7.6405e-02 +2.0029e-01 +3.0828e-01 -5.0525e-02 -2.6257e-01 +5.5282e-01 +6.9673e-01 +2.2462e-01 -4.8379e-01 -1.0834e+00 -5.4789e-01 -9.2112e-01 -6.3220e-01 +5.4222e-01 +8.1024e-01 +2.7680e-01 -9.5115e-01 +6.3711e-01 -1.7562e-01 -5.0779e-01
6061 +9.544746463e+01 +9.544746463e+01 +2.192774646e+02 +2.192774646e+02 -5.0708e-02 +7.0956e-02 +3.3684e-01 +2.2422e-01 -2.7819e-01 +4.0796e-01 +6.5011e-01 +1.1316e-01 -4.5334e-01 -1.1089e+00 -4.7333e-01 -4.3005e-01 -6.1137e-01 +4.5170e-01 +5.9282e-01 +2.2918e-01 -8.5716e-01 +5.7037e-01 -3.6194e-01 -3.4057e-01
7412 +6.297680529e+01 +6.297680529e+01 +1.868068053e+02 +1.868068053e+02 -2.9524e-01 +6.1036e-02 +6.3595e-01 -2.9068e-02 -3.7255e-02 +4.4807e-01 +6.5388e-01 +1.3956e-01 -3.3754e-01 -1.0902e+00 +6.3842e-02 -3.4742e-01 -2.4404e-01 +2.8643e-01 +8.4222e-01 +4.9388e-01 -6.8084e-01 +4.0807e-01 -3.9431e-01 -3.0544e-01
9338 +3.932697972e+01 +3.932697972e+01 +1.631569797e+02 +1.631569797e+02 -1.7350e-01 -2.9765e-01 +7.2949e-01 +5.2564e-02 -1.8068e-01 +3.2260e-01 +7.8709e-01 +1.6830e-01 -2.3434e-01 -1.1601e+00 +3.9901e-02 -2.1831e-02 +3.4440e-02 +1.1954e-01 +8.5382e-01 +4.5325e-01 -7.7151e-01 +3.5045e-01 -3.2653e-01 -7.5694e-03
