% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.733310158e+03 +3.733310158e+03 +3.826250158e+03 +3.826250158e+03 +1.3390e+00 -3.8171e+00 -3.9240e+00 -3.4825e+00 +1.8109e+00 -2.2841e+00 +4.1646e+00 +2.3175e+00 +4.9776e+00 +9.2048e-01 +9.9131e-01 -2.6451e+00 -4.2050e+00 +1.5321e-01 -2.7056e+00 +1.9979e+00 -2.6266e+00 -2.8909e+00 +4.8572e+00 -1.5098e-01
2 +1.149277839e+03 +1.149277839e+03 +1.242217839e+03 +1.242217839e+03 -4.0481e+00 +2.0537e+00 -2.0568e+00 +2.2208e+00 +2.5222e-01 -2.5881e+00 +2.0088e+00 +2.6325e+00 -1.8862e-02 +1.1555e+00 -4.5426e+00 -4.8499e+00 -1.1538e-01 -1.8831e-01 -3.4445e-01 +1.5847e-01 +4.8348e+00 +4.6986e+00 -3.3596e+00 -4.1481e+00
21 +6.257201809e+02 +6.257201809e+02 +7.186601809e+02 +7.186601809e+02 +3.4440e+00 +1.5265e+00 -3.5296e+00 +3.8620e-01 -2.8340e+00 +2.6066e+00 -7.7406e-01 -2.1168e-01 +1.9065e+00 +1.3311e+00 +2.9656e+00 -4.1055e+00 -2.5042e+00 +3.7432e+00 +4.1668e+00 -2.8781e-02 +4.6202e+00 -2.0354e+00 +1.7026e+00 +3.4433e+00
734 +2.841082925e+02 +2.841082925e+02 +3.770482925e+02 +3.770482925e+02 +3.5431e-01 -3.6354e+00 -2.9524e-01 +5.5416e+00 +3.1105e-01 +8.1975e+00 -8.2037e-01 -2.7801e+00 -6.8215e-01 +2.3149e+00 -2.7972e-01 -7.6609e-01 -2.5973e+00 +4.2058e-01 +2.5816e+00 +1.6805e+00 +2.6120e+00 -2.4135e+00 +1.2604e+00 -7.2584e-01
1216 +2.404763982e+02 +2.404763982e+02 +3.334163982e+02 +3.334163982e+02 +1.4439e+00 +3.1337e-01 +1.9085e+00 +3.3412e+00 +1.8958e+00 +4.4927e+00 +3.8790e-01 -1.4630e+00 +2.4191e+00 +2.8046e+00 +4.9063e+00 -6.5402e+00 +2.8737e-02 -4.4208e-02 +3.3665e+00 -1.4353e+00 -1.1348e+00 -3.5282e+00 -6.3840e-01 +4.4718e-01
1701 +1.304821015e+02 +1.304821015e+02 +2.234221015e+02 +2.234221015e+02 -5.8543e-01 +4.9243e-01 +1.0607e+00 +4.1510e+00 +3.7491e-01 +3.9456e+00 +7.7163e-01 -3.3945e+00 +2.0253e+00 +2.3831e+00 +4.0667e+00 -1.4867e+00 -3.6164e+00 -2.7275e+00 +6.3495e-01 +1.6001e+00 +4.3962e+00 -2.7745e+00 +1.0640e+00 -1.5470e+00
2903 +9.952134880e+01 +9.952134880e+01 +1.924613488e+02 +1.924613488e+02 -5.9412e-02 +7.4833e-01 +4.9248e-01 +3.7784e+00 +1.1969e+00 +4.6371e+00 +1.6519e+00 -1.3336e+00 +7.1750e-01 +3.0925e+00 +5.1102e+00 -3.3837e+00 -3.4830e+00 -1.1632e+00 +7.1948e-01 +3.0928e-02 +2.2210e+00 -2.6542e+00 -2.7961e-02 -2.3057e+00
3201 +6.094186587e+01 +6.094186587e+01 +1.538818659e+02 +1.538818659e+02 +6.5790e-01 +1.9153e+00 +1.0405e+00 +3.0357e+00 +2.0148e+00 +3.0148e+00 +3.4787e+00 -1.6911e+00 +3.6870e+00 +3.5215e+00 +2.9217e+00 -4.0658e+00 -2.2937e+00 -2.5088e-01 +1.1038e+00 -1.3194e-01 +1.9254e+00 -3.1559e+00 +1.9127e-01 -5.8256e-01
3904 +3.905287000e+01 +3.905287000e+01 +1.319928700e+02 +1.319928700e+02 -4.1075e-01 +1.0536e+00 -5.2943e-01 +3.7595e+00 +2.3272e+00 +4.1936e+00 +2.1933e+00 -1.7422e+00 +3.2778e+00 +3.1182e+00 +1.4593e+00 -2.1254e+00 -1.8530e+00 +7.1702e-02 +1.3666e+00 -3.7539e-01 +3.4978e+00 -3.6591e+00 +4.3795e-01 +7.5950e-02
4904 +2.235260975e+01 +2.235260975e+01 +1.152926098e+02 +1.152926098e+02 -3.6318e-01 +2.4204e-02 +1.4398e-01 +4.1260e+00 +1.7266e+00 +4.8633e+00 +1.2517e+00 -2.6543e+00 +4.2173e+00 +2.3881e+00 +1.7198e+00 -1.4822e+00 -2.8427e+00 -2.1908e-01 +1.2815e+00 +1.9695e+00 +4.8635e+00 -3.8563e+00 +3.1862e+00 +1.0198e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.985478994e+03 +4.985478994e+03 +5.020828994e+03 +5.020828994e+03 -3.5514e+00 -2.1908e+00 -4.2186e+00 -3.5812e+00 -3.5629e+00 +1.3435e+00 -1.6499e+00 -3.4068e+00 +1.2303e+00 +1.9162e+00 +3.4773e+00 +2.6397e+00 -2.0748e+00 +3.5058e+00 -3.4869e+00 -1.0999e-01 +8.8819e-01 +2.4388e+00 +3.0867e+00 +2.6608e+00
