% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231049058e+06 +1.231049058e+06 +1.231084958e+06 +1.231084958e+06 -8.2605e-02 -1.2330e+00 -3.2535e+00 +1.3358e+00 -2.5520e+00 +1.6989e+00 +4.3180e+00 -3.1942e+00 -5.2158e-02 -2.3258e+00 -1.2383e+00 -2.6425e+00 +1.6665e+00 -4.6430e+00 -1.1603e+00 -2.8573e+00 -2.3427e+00 +2.4551e+00 -4.9383e+00 +4.1648e+00
27 +8.520305727e+05 +8.520305727e+05 +8.520664727e+05 +8.520664727e+05 +1.5288e+00 +4.0261e-01 +4.8396e+00 -1.2092e+00 -3.4918e+00 +4.2554e+00 -4.0806e+00 -1.1066e+00 -2.8480e+00 -2.3034e+00 +2.4182e-04 +3.7093e+00 +1.0100e-01 -4.2804e-01 +3.4523e+00 -6.1275e-03 +2.8725e+00 +1.1961e+00 -1.9902e+00 +2.7958e+00
36 +5.726544051e+05 +5.726544051e+05 +5.726903051e+05 +5.726903051e+05 -2.1544e+00 -1.7239e+00 +4.5698e+00 +2.4989e+00 -3.5748e+00 +8.5804e-01 +1.9532e+00 -3.1770e+00 -5.9077e-01 -4.3164e+00 -3.8874e+00 -4.4907e+00 +2.5844e+00 -2.0367e+00 -3.7179e-01 -4.8305e-01 +4.5382e+00 +1.0062e-01 -4.7199e+00 -4.7615e+00
103 +2.770620015e+05 +2.770620015e+05 +2.770979015e+05 +2.770979015e+05 +3.2941e+00 +3.9744e-01 +3.2749e+00 +2.3585e+00 +3.7138e+00 -1.9496e+00 -1.5182e+00 +8.9903e-01 -4.6604e+00 -4.3591e+00 -2.6914e+00 +3.3223e+00 +2.7008e+00 -1.3798e+00 +2.8094e+00 -2.0218e+00 +1.6989e+00 +2.5698e+00 -8.7012e-01 -2.1646e+00
863 +2.026037981e+05 +2.026037981e+05 +2.026396981e+05 +2.026396981e+05 +4.1138e+00 +4.4651e+00 +2.4775e+00 +2.1508e-01 +1.0092e+00 -7.1368e+00 -3.3908e-03 -2.2423e+00 -6.8334e+00 -4.1412e+00 -5.2242e+00 +4.6586e+00 +3.2490e+00 -4.5274e+00 +1.0325e+00 -4.7949e+00 +2.2261e+00 +1.1039e+01 +3.5735e+00 -1.7280e+00
909 +1.288997010e+05 +1.288997010e+05 +1.289356010e+05 +1.289356010e+05 +1.6158e+00 +2.9070e+00 +2.3340e+00 +1.6786e+00 +6.2808e-01 -7.4767e+00 +5.3731e-01 -1.4354e+00 -4.1033e+00 -7.9709e+00 -1.3193e+00 -6.1529e-01 +1.7904e+00 -1.3378e+00 +8.7612e+00 -3.7719e+00 -3.5810e+00 +1.3577e+01 -1.4184e+00 -1.1305e+01
988 +7.394728240e+04 +7.394728240e+04 +7.398318240e+04 +7.398318240e+04 +8.2454e-01 -3.2290e+00 +1.9102e+00 +4.0693e+00 -1.7581e+00 -5.8458e+00 +2.8323e+00 -2.0756e+00 +8.5749e-01 -1.1291e+01 -4.0093e+00 -6.0461e+00 +3.7999e+00 -3.6855e+00 +3.9061e+00 -7.1223e+00 +4.9385e+00 +1.5479e+01 +5.2592e-01 -5.0868e+00
1022 +7.594606846e+02 +7.594606846e+02 +7.953606846e+02 +7.953606846e+02 +6.7535e-01 +2.6391e+00 +4.4946e+00 +4.7018e+00 -4.7228e+00 -9.6348e+00 +5.0630e+00 -5.0172e+00 +4.3917e+00 -1.4677e+01 -2.4077e+00 -2.6693e+00 -1.9992e+00 -1.5401e+00 -3.7756e+00 -4.8570e+00 +1.3128e+00 +1.7634e+01 -2.1496e+00 -9.5353e+00
2702 +5.704757929e+02 +5.704757929e+02 +6.063757929e+02 +6.063757929e+02 +1.0030e+00 +2.7576e+00 +6.2650e+00 +3.1474e+00 -1.5025e+00 -1.0834e+01 +4.2019e+00 -7.1237e+00 +5.5181e+00 -1.1320e+01 +2.1051e+00 -2.9086e+00 +7.9844e-01 -4.1210e+00 -1.1704e+00 -9.2225e+00 +1.0218e+00 +1.3093e+01 +7.1143e-01 -8.7269e+00
4514 +3.322348737e+02 +3.322348737e+02 +3.681348737e+02 +3.681348737e+02 +1.1724e+00 +5.2878e+00 +4.1539e+00 +4.5535e+00 -1.0522e+00 -7.9607e+00 -3.0830e+00 -3.3817e+00 -1.0860e+00 -6.2014e+00 +3.0197e-01 -6.1597e+00 +1.4465e+00 -7.1918e+00 -1.6150e-03 -6.7341e+00 +2.0555e+00 +1.1032e+01 -7.9807e-01 -5.7443e+00
16612 +2.265127452e+02 +2.265127452e+02 +2.624127452e+02 +2.624127452e+02 -7.6366e-02 +5.1623e+00 +8.8253e+00 +4.3966e+00 -3.1695e+00 -3.8196e+00 -1.1846e+00 -5.3321e+00 +1.4045e+00 -4.1195e+00 -4.7648e+00 -1.5872e+00 -2.3283e+00 -1.1711e+00 -2.2099e+00 -6.3274e+00 +6.9541e-01 +9.5137e+00 -1.4027e+00 -5.5618e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.589096857e+05 +9.589096857e+05 +9.589410557e+05 +9.589410557e+05 -4.1282e+00 -1.0114e-01 -3.1747e+00 +6.6974e-01 +1.9558e+00 -3.0262e+00 +1.2599e+00 -2.9095e+00 -1.6425e+00 +3.4582e+00 +2.0973e+00 -3.4334e-01 +2.8831e+00 +2.2751e+00 +3.9022e+00 +2.6577e+00 +2.2632e+00 -2.7059e+00 -3.1839e+00 -1.8332e+00
