% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454672471e+02 +3.454672471e+02 +4.249472471e+02 +4.249472471e+02 -3.3276e+00 -1.2241e+00 -2.7758e-01 +2.6925e+00 +3.5646e+00 +1.3530e+00 +4.5094e+00 +2.2892e+00 +3.6019e+00 +6.2907e-01 +1.6872e+00 -2.3737e+00 +2.9558e+00 -9.1086e-01 -4.8305e+00 -7.5884e-01 -4.3463e+00 +1.7630e+00 +4.7760e+00 -4.0648e+00
3 +1.671936842e+02 +1.671936842e+02 +2.466736842e+02 +2.466736842e+02 +2.3347e+00 -9.6301e-01 +2.4008e+00 -8.8114e-03 +3.6090e+00 -2.2324e+00 +4.6672e+00 +2.1239e+00 -1.7995e+00 -4.0200e+00 +5.7459e-01 -1.2457e+00 +4.2132e+00 +2.5769e+00 +3.8130e+00 +4.6138e-01 -4.6655e+00 -4.0775e+00 +3.2819e+00 +1.0054e+00
33 +1.555042540e+02 +1.555042540e+02 +2.349842540e+02 +2.349842540e+02 +1.4358e+00 +2.0795e+00 -1.3936e+00 -6.5636e-02 -3.8401e+00 +2.5326e+00 +6.0236e-01 -3.0760e+00 +1.5919e+00 +3.8320e+00 +6.8700e-01 +5.7216e-01 +2.4199e+00 +3.2619e+00 -5.0627e-01 +4.5862e+00 -2.8076e+00 -4.3250e+00 +1.7157e+00 +2.5502e+00
418 +8.652256891e+01 +8.652256891e+01 +1.660025689e+02 +1.660025689e+02 +1.4114e+00 -4.3536e-01 +2.0548e+00 +1.7331e+00 +2.5235e+00 +3.0887e-01 +3.8764e+00 -2.2204e+00 -8.0056e-01 -4.9734e+00 -4.3627e+00 +3.0921e+00 +1.7365e+00 +6.1360e-01 +5.2930e+00 +2.8846e+00 +2.4963e+00 -1.9826e+00 -4.1203e-01 +2.1252e+00
714 +5.364648708e+01 +5.364648708e+01 +1.331264871e+02 +1.331264871e+02 +1.0131e+00 +6.0304e-01 -2.3573e+00 +1.6605e+00 -7.3596e-01 -2.3402e-01 -1.8952e-01 -3.5669e-01 -3.5731e+00 -9.4455e-01 -4.1324e+00 +5.8203e-01 -9.3489e-01 -2.0259e+00 +4.5833e+00 +2.8461e+00 -9.5248e-01 -3.7459e+00 -2.1966e+00 +2.8472e+00
1105 +3.857707951e+01 +3.857707951e+01 +1.180570795e+02 +1.180570795e+02 -7.4710e-01 -1.7567e-01 +1.4308e+00 +1.3000e-01 +3.5177e-01 -8.9322e-02 -7.4090e-02 +5.7648e-01 +1.6988e+00 -3.2617e+00 -3.6989e+00 +2.5354e+00 +8.3929e-01 +4.2741e-01 +3.2326e+00 +2.2122e+00 -1.0942e+00 -2.7287e+00 +1.8648e+00 +3.3536e+00
1564 +2.386081450e+01 +2.386081450e+01 +1.033408145e+02 +1.033408145e+02 -8.3832e-01 -2.3704e+00 -3.3179e-01 +1.5335e+00 -3.6973e+00 +8.1647e-01 -3.0167e-01 +4.5052e-01 +9.5112e-01 -1.0274e+00 -3.8736e+00 +2.5998e+00 +2.0019e+00 +5.8315e-01 +2.0449e+00 +3.7903e+00 +6.6548e-01 -3.1339e+00 +1.2522e+00 +2.1255e-01
2079 +1.525477549e+01 +1.525477549e+01 +9.473477549e+01 +9.473477549e+01 +8.5973e-01 +1.5784e-01 -2.1568e+00 +3.3942e+00 -1.9368e+00 +4.1486e-01 +3.7280e-01 -9.8760e-01 -1.0315e+00 -3.6436e+00 -4.7798e+00 +2.3471e+00 +2.1077e+00 +9.6363e-02 +3.6005e+00 +1.1224e+00 -3.6111e-01 -4.1883e+00 +2.1443e+00 +2.2547e+00
2840 +7.924973464e+00 +7.924973464e+00 +8.740497346e+01 +8.740497346e+01 +1.0678e+00 -1.2867e+00 -1.7240e+00 +1.0902e+00 -2.0000e+00 +1.3153e+00 +4.2192e-01 -8.2608e-02 -1.9708e+00 -2.5722e+00 -3.5151e+00 +1.4028e+00 +1.4265e+00 +1.0619e+00 +3.8551e+00 +3.5468e+00 +3.5939e-01 -4.3298e+00 +1.7803e+00 +6.2909e-01
3622 +5.939924001e+00 +5.939924001e+00 +8.541992400e+01 +8.541992400e+01 +4.4507e-01 -8.8228e-01 -1.4168e+00 +1.4387e+00 -2.6314e+00 +3.1671e-01 -3.6583e-01 +3.3182e-01 -4.0874e-01 -2.3719e+00 -2.7970e+00 +2.1501e+00 +1.3015e+00 -9.0677e-03 +3.9507e+00 +3.3551e+00 +2.8350e-01 -3.0905e+00 +1.6367e+00 +9.8268e-01
