% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.796258562e+02 +3.796258562e+02 +3.704158562e+02 +3.704158562e+02 +4.2795e+00 +4.8802e+00 -3.3075e+00 +2.7843e-01 +2.6865e+00 -4.7093e+00 -4.4148e+00 +4.5129e+00 +2.1491e+00 +2.9942e+00 -3.9152e+00 -1.9690e+00 +1.9576e+00 -2.4131e+00 +3.2073e+00 -2.7217e+00 +2.3308e+00 +4.6294e+00 +3.8205e+00 -6.7846e-01
121 +2.214392622e+02 +2.214392622e+02 +2.122292622e+02 +2.122292622e+02 +5.4933e+00 +3.7278e+00 +2.5790e+00 -2.3673e+00 +6.8494e+00 -3.0493e+00 +1.3952e+00 +2.2059e+00 -5.8543e-01 -4.9155e-01 -4.2211e+00 -1.6981e+00 -6.4579e+00 +9.3881e-01 -2.9299e+00 -4.4496e+00 +3.4875e+00 +2.3646e+00 -9.0859e+00 +4.9507e+00
155 +1.482106845e+02 +1.482106845e+02 +1.390006845e+02 +1.390006845e+02 -1.3856e+00 +4.6579e+00 +3.0828e+00 +4.0570e-01 +1.0934e+00 +3.5162e+00 +6.5927e+00 +1.8301e+00 +2.3194e-02 +2.0999e+00 -2.9829e+00 +3.8499e+00 +2.4232e+00 +3.3830e+00 -6.1103e+00 -4.3727e+00 +2.8333e+00 +8.1805e+00 -6.3775e+00 +6.4150e+00
324 +8.947723088e+01 +8.947723088e+01 +8.026723088e+01 +8.026723088e+01 -4.7482e+00 +2.3542e+00 -4.9017e-01 +5.7859e+00 -4.5867e+00 +5.8939e+00 +1.0640e+01 +4.0885e-01 +2.8913e+00 +1.9273e+00 -2.1831e+00 +9.8769e-01 +1.1976e+01 +5.2431e+00 -9.7705e+00 -7.4212e+00 +6.8658e+00 +1.3190e+01 -7.5228e+00 +1.2753e+01
603 +4.845834924e+01 +4.845834924e+01 +3.924834924e+01 +3.924834924e+01 -5.0283e-01 +5.1632e+00 -6.2366e-01 +3.1654e+00 -1.2748e+01 +9.4081e+00 +4.8727e+00 +8.6815e+00 +3.1366e+00 +4.3090e-01 -4.6638e+00 -2.1840e+00 +1.4813e+01 +5.9241e+00 -1.2526e+01 -6.9204e+00 +1.6664e+01 +2.4682e+01 -1.0292e+01 +1.5240e+01
613 +3.820387436e+01 +3.820387436e+01 +2.899387436e+01 +2.899387436e+01 +1.0189e+01 +5.9558e+00 +3.2280e+00 +1.2493e+01 -5.2406e+00 +8.3342e+00 +1.4502e+01 +6.3181e+00 +8.0090e+00 -2.2197e+00 -3.2431e+00 -5.3220e+00 +1.1951e+00 +3.8665e+00 -7.3746e+00 -8.8623e+00 +9.0198e+00 +3.0064e+01 -7.9844e+00 +1.3922e+01
902 +1.493028772e+01 +1.493028772e+01 +5.720287720e+00 +5.720287720e+00 +7.1480e+00 +3.2207e+00 +5.1095e+00 +1.6919e-01 -7.4226e+00 +1.3017e+01 +1.1372e+01 +9.1113e+00 +2.1254e+01 -3.8860e+00 -4.2092e+00 -7.3353e+00 +7.2779e+00 +1.4471e+01 -8.1317e+00 -8.0857e+00 +9.6850e+00 +2.3437e+01 -1.7947e+01 +2.0203e+01
916 +2.597118901e+00 +2.597118901e+00 -6.612881099e+00 -6.612881099e+00 +7.6344e+00 +6.9787e+00 +1.2396e+01 +1.5305e+01 -1.4498e+01 +8.5997e+00 +1.6230e+01 +2.5115e+01 +1.3772e+01 -4.1274e+00 -9.3607e+00 -1.3553e+01 +5.2065e+00 +6.0216e+00 -5.4457e+00 -5.1825e+00 +8.6803e+00 +4.8180e+01 -1.1429e+01 +1.8990e+01
1282 +2.131628207e-14 +2.131628207e-14 -9.210000000e+00 -9.210000000e+00 +9.6903e+00 +1.2695e+01 +1.7502e+01 +1.2574e+01 -1.3625e+01 +1.6540e+01 +6.6677e+00 +7.4624e+00 +1.7409e+01 -6.9103e+00 -1.5000e+01 -8.1928e+00 +5.6920e+00 +9.1782e+00 -1.0008e+01 -6.0773e+00 +1.0729e+01 +1.6868e+01 -9.9056e+00 +2.2908e+01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.174929522e+02 +3.174929522e+02 +9.734829522e+02 +9.734829522e+02 -4.7488e+00 +2.5367e+00 -4.6229e+00 +3.5335e+00 +4.0044e+00 -2.9989e-01 +4.0619e+00 +3.2158e+00 -1.4733e+00 -1.8830e+00 +4.4893e+00 -3.1225e+00 +7.9826e-01 -4.3434e+00 +1.5281e+00 -9.3309e-01 +8.7659e-01 -2.8833e-01 +2.0683e+00 +3.1048e+00
34 +2.413957141e+02 +2.413957141e+02 +8.973857141e+02 +8.973857141e+02 -1.6641e+00 -2.4131e+00 +2.8215e+00 +7.4148e-01 +3.9671e+00 -3.2950e+00 -2.0057e+00 -2.7357e+00 -3.3359e+00 -5.7446e-01 +4.0000e+00 +1.1013e+00 +4.0071e+00 +2.7766e+00 +4.5910e+00 +4.2018e+00 -3.1636e+00 +1.6194e+00 +4.2051e+00 +3.2674e+00
202 +1.424288012e+02 +1.424288012e+02 +7.984188012e+02 +7.984188012e+02 +4.6838e+00 +3.3090e+00 -6.6516e-01 +6.8610e-01 +2.6723e+00 -2.5212e+00 +4.3444e+00 +2.4865e+00 -2.0322e+00 -1.4987e+00 +4.0941e+00 +2.7178e+00 +2.7489e+00 -3.2950e+00 +3.4292e+00 +4.9867e+00 -5.4668e+00 -4.1665e+00 +3.2186e+00 +5.6659e+00
435 +9.391567507e+01 +9.391567507e+01 +7.499056751e+02 +7.499056751e+02 -1.1720e+00 +6.8349e+00 -3.4422e+00 +3.0721e+00 +1.9710e+00 -1.6398e+00 +6.9941e-01 +3.2761e+00 -4.1178e+00 -5.6663e-01 +6.2324e+00 +3.3177e+00 +5.8969e+00 -4.8915e+00 +2.4518e+00 +5.1658e+00 -6.5416e+00 -1.2257e+01 +5.9332e+00 +6.2287e+00
910 +4.246572131e+01 +4.246572131e+01 +6.984557213e+02 +6.984557213e+02 +6.1435e-01 +5.1870e+00 -1.0139e+01 +1.1460e+00 +1.2108e+00 -5.5593e+00 -4.9121e+00 +3.7881e+00 -3.0863e+00 -4.9137e+00 +4.2152e+00 +9.1301e+00 +7.5391e+00 -1.1872e+01 +7.7342e+00 +6.4171e+00 -8.2625e+00 -2.7328e+01 +1.5594e+01 +1.0085e+01
1012 +3.386231055e+01 +3.386231055e+01 +6.898523105e+02 +6.898523105e+02 +1.7895e+01 +6.6294e-01 -1.3215e+00 +6.3246e+00 +6.0637e+00 -8.3363e+00 -1.2215e+01 +6.1700e+00 -4.7449e+00 -3.6074e+00 +1.2443e+01 +1.1249e+01 +1.4116e+01 -8.8646e+00 +8.7176e+00 +2.3601e+01 -5.2646e+00 -1.3802e+01 +1.6801e+01 +7.4362e+00
1101 +2.265239186e+01 +2.265239186e+01 +6.786423919e+02 +6.786423919e+02 +1.7895e+01 -8.8038e+00 -1.3215e+00 +6.3246e+00 +6.0637e+00 -8.3363e+00 -1.3303e+01 +5.7978e+00 -1.1220e+01 -8.9453e+00 +1.3522e+01 +1.3591e+01 +1.3325e+01 -8.8646e+00 +8.1991e+00 +2.3601e+01 -5.2646e+00 -1.2335e+01 +1.7220e+01 +7.4362e+00
1207 +3.470580553e+00 +3.470580553e+00 +6.594605806e+02 +6.594605806e+02 +1.6346e+01 -1.7282e+01 -1.0478e+01 +6.6376e+00 -4.4824e+00 -5.5594e+00 -6.6514e+00 +3.8739e+00 -1.9855e+01 -1.5645e+01 +2.0698e+01 +9.4462e+00 +6.6117e+00 -2.1556e+01 +9.8065e+00 +2.2246e+01 -5.9155e+00 -8.9988e+00 +1.3450e+01 +1.2802e+01
1546 +1.039942403e+00 +1.039942403e+00 +6.570299424e+02 +6.570299424e+02 +3.9601e+00 -2.6288e+01 -6.2012e+00 +1.7291e+01 -7.3571e+00 -5.6604e+00 -2.1207e+01 +5.3250e+00 -2.1433e+01 -7.9467e+00 +2.4182e+01 +1.0115e+01 +1.5439e+01 -1.5897e+01 +5.3574e+00 +1.3875e+01 -9.9421e+00 -2.4538e+01 +7.1553e+00 +1.8030e+01
1711 +7.414107800e-01 +7.414107800e-01 +6.567314108e+02 +6.567314108e+02 +2.3874e+01 -1.5377e+01 -1.6985e+01 +6.5159e+00 -4.5434e+00 -1.5700e+01 -2.0857e+01 +9.8297e+00 -1.1544e+01 -1.3742e+01 +3.3727e+01 +1.4301e+01 +1.0430e+01 -2.1803e+01 +6.0434e+00 +2.4757e+01 -8.7996e+00 -8.9342e+00 +1.1889e+01 +5.9240e+00
1811 +1.136868377e-13 +1.136868377e-13 +6.559900000e+02 +6.559900000e+02 +3.6067e+01 -3.9786e+01 -6.1046e+00 +1.6004e+01 -9.7499e+00 -2.0338e+01 -2.3593e+01 +1.0882e+01 -1.5367e+01 -1.0161e+01 +3.4083e+01 +1.6730e+01 +1.9976e+01 -1.2200e+01 +5.0847e+00 +2.9089e+01 -1.5224e+01 -1.4909e+01 +1.0617e+01 +1.6312e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
