% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.210623506e+05 +5.210623506e+05 +5.212115006e+05 +5.212115006e+05 -1.8417e+00 +3.8730e+00 -3.5715e+00 -1.2503e+00 +2.3339e+00 +1.4206e+00 +3.3990e+00 -1.6770e+00 +4.4991e+00 +4.2443e+00 +8.8010e-01 +1.8432e+00 +2.0878e+00 -4.7961e+00 +1.2434e+00 +2.8434e+00 -2.6167e+00 +4.6859e+00 -2.9267e+00 +2.9268e+00
2 +2.827328847e+05 +2.827328847e+05 +2.828820347e+05 +2.828820347e+05 +2.0283e+00 +3.0833e+00 +1.8636e+00 -1.3938e+00 +1.0399e-01 -4.4481e-02 +2.8116e+00 +6.5025e-01 -4.0484e+00 -7.7013e-02 -7.5641e-01 +2.9886e+00 +8.8824e-01 -5.7393e-01 +2.4768e+00 -3.3910e+00 +4.9221e+00 -9.0513e-01 +5.1475e-01 +2.5368e+00
33 +2.378416526e+05 +2.378416526e+05 +2.379908026e+05 +2.379908026e+05 +8.3454e-01 -4.9218e+00 -4.6595e+00 +4.6560e+00 +4.8356e-01 -2.4970e+00 +2.6595e-01 -9.7458e-01 -4.2820e+00 -2.5610e+00 -2.2115e+00 +2.2611e+00 +3.0441e+00 -4.3574e+00 -9.1325e-01 -4.5780e+00 +2.4401e+00 -2.7550e+00 +2.9363e+00 -2.1191e+00
51 +1.294993849e+05 +1.294993849e+05 +1.296485349e+05 +1.296485349e+05 +2.5862e-02 -4.0988e+00 -2.8604e+00 +2.3330e+00 +6.8819e-01 -1.5142e+00 +1.7877e+00 -4.8333e+00 -4.1019e+00 -2.9984e+00 -8.3487e-01 -1.0326e+00 +1.9660e-02 -3.3468e+00 +1.7949e+00 -1.5140e+00 +2.1051e+00 +8.5910e-01 -2.2884e-01 -1.8624e-01
52 +7.022841933e+04 +7.022841933e+04 +7.037756933e+04 +7.037756933e+04 +2.1637e+00 -2.9555e+00 -3.5563e+00 +5.0000e+00 -2.5504e+00 +4.6922e-02 -1.7187e+00 -2.9085e+00 +9.3457e-01 -1.5508e+00 -1.2999e+00 +2.2288e+00 +2.9619e+00 -5.0000e+00 -2.4863e+00 -1.8049e+00 -4.7450e-01 -2.4962e+00 -4.3135e-01 -5.3787e-01
113 +5.183101324e+04 +5.183101324e+04 +5.198016324e+04 +5.198016324e+04 +2.0162e+00 -3.6804e+00 -2.4503e+00 +4.8255e+00 -1.1498e+00 -1.4060e+00 -9.0286e-01 -1.6056e+00 -1.9451e+00 -1.0005e+00 -2.5548e+00 +0.0000e+00 +1.3547e+00 +2.0199e-01 -3.6150e+00 -3.6448e+00 -2.4666e+00 +6.1103e-01 -3.1237e-01 -6.1586e-01
334 +3.587187800e+04 +3.587187800e+04 +3.602102800e+04 +3.602102800e+04 +3.6408e-01 -2.5477e+00 -3.7555e+00 +5.0000e+00 -5.8742e-01 -7.1748e-01 -6.4680e-02 -1.7034e+00 -1.1884e+00 -1.5483e+00 -2.7659e+00 -1.5689e+00 +2.2896e+00 -4.0092e+00 +4.3177e-02 -5.8394e-02 +3.5892e-01 +4.8052e-01 -2.2264e+00 -1.1185e+00
975 +1.708001637e+04 +1.708001637e+04 +1.722916637e+04 +1.722916637e+04 -2.3514e+00 -5.8333e-01 -3.1958e+00 +3.4716e+00 -1.8021e+00 -1.0061e-01 +1.2903e-01 -6.3378e-01 -3.0551e-01 +4.2311e-01 -1.8471e+00 -1.4318e+00 +3.1648e+00 -3.4360e+00 -1.1567e+00 -2.5913e+00 -8.6084e-01 +0.0000e+00 +7.6877e-01 +3.9450e-01
1475 +1.573927509e+04 +1.573927509e+04 +1.588842509e+04 +1.588842509e+04 -1.7687e+00 -6.1331e-01 -1.0370e+00 +3.3687e+00 -2.0864e+00 -1.2873e+00 +8.2922e-01 -1.6348e-01 -1.2685e+00 -2.2323e+00 -1.4417e+00 -2.4530e+00 +3.4920e+00 -3.0640e+00 -3.0288e+00 -2.4306e-01 -1.6408e+00 -2.1646e+00 -1.0243e+00 +4.8914e-01
2122 +7.767038228e+03 +7.767038228e+03 +7.916188228e+03 +7.916188228e+03 +6.0014e-01 -2.2225e+00 -2.4059e+00 +2.7676e+00 -2.5895e+00 -3.5597e-01 -2.0084e+00 -1.0937e-01 +4.9073e-01 -5.0019e-02 -3.0010e+00 -1.1308e+00 +1.2052e+00 -2.1245e+00 -2.6208e+00 +4.0419e-01 +4.8637e-01 -2.4127e+00 -1.2007e-01 +3.7117e+00
2468 +5.631031341e+03 +5.631031341e+03 +5.780181341e+03 +5.780181341e+03 +7.4107e-01 -4.9995e-02 -1.7892e+00 +2.6405e+00 -2.6244e+00 -5.5048e-01 -2.1678e+00 -9.6269e-01 -3.2705e-01 -6.9568e-01 -2.2389e+00 -4.2557e-01 +1.6631e+00 -7.5298e-01 -3.6380e+00 -1.8508e+00 -4.2915e-01 -1.9320e+00 +0.0000e+00 +3.1029e+00
2654 +3.908361098e+03 +3.908361098e+03 +4.057511098e+03 +4.057511098e+03 -4.7066e-01 +0.0000e+00 -1.0603e+00 +1.0671e+00 -3.7795e+00 -2.6964e-01 -1.8819e+00 -2.5000e+00 -5.7731e-01 -9.9970e-01 -2.0101e+00 +3.3433e-01 +2.3995e+00 -7.2214e-01 -3.2867e+00 -1.2511e-02 -5.3671e-01 -2.1288e+00 +0.0000e+00 +2.6797e+00
3633 +1.672001489e+03 +1.672001489e+03 +1.821151489e+03 +1.821151489e+03 -1.5512e+00 -6.2344e-02 -3.0621e-01 +1.5391e+00 -2.7861e+00 -8.4638e-01 -4.8980e-01 -1.1897e+00 -4.4583e-01 +7.9529e-01 -1.6836e+00 +1.8453e-01 +2.5855e+00 -6.1451e-01 -2.9030e+00 -1.4184e+00 -3.8997e-01 -1.7370e+00 +0.0000e+00 +3.4133e+00
3892 +1.081059179e+03 +1.081059179e+03 +1.230209179e+03 +1.230209179e+03 -2.1073e+00 -1.0454e-01 -1.3467e-01 +2.1777e+00 -2.7984e+00 -1.4958e+00 -1.0889e+00 -1.3658e+00 +2.2546e-01 +7.6498e-02 -2.0827e+00 +4.3982e-01 +2.2427e+00 -8.2305e-01 -2.8978e+00 -1.2278e+00 -1.0208e+00 -2.0424e+00 +0.0000e+00 +3.9073e+00
4673 +9.930223612e+02 +9.930223612e+02 +1.142172361e+03 +1.142172361e+03 -1.9326e+00 -2.0898e-01 -1.3883e-01 +2.0842e+00 -2.8003e+00 -1.4565e+00 -1.0106e+00 -1.3137e+00 -5.1065e-01 -1.3132e-01 -3.0085e+00 +4.3004e-01 +2.4071e+00 -8.1695e-01 -2.9186e+00 -1.3233e+00 -9.9644e-01 -2.0107e+00 +0.0000e+00 +4.1804e+00
5011 +5.441411562e+02 +5.441411562e+02 +6.932911562e+02 +6.932911562e+02 -1.7733e+00 -1.5027e-01 +0.0000e+00 +1.9225e+00 -3.0474e+00 -1.3839e+00 -1.3987e+00 -1.8546e+00 -5.5121e-01 -1.0830e-01 -2.1453e+00 +3.6373e-01 +2.5312e+00 -8.2004e-01 -2.0415e+00 -1.4161e+00 -9.9146e-01 -1.9503e+00 +0.0000e+00 +3.9102e+00
6235 +3.979066800e+02 +3.979066800e+02 +5.470566800e+02 +5.470566800e+02 -2.0811e+00 -1.8762e-01 +0.0000e+00 +1.9883e+00 -2.7211e+00 -1.1982e+00 -1.1482e+00 -1.7558e+00 -8.4582e-01 -1.9468e-01 -2.4327e+00 +7.4810e-03 +2.2329e+00 -8.4581e-01 -1.0688e+00 -1.5506e+00 -8.8954e-01 -1.8848e+00 +0.0000e+00 +3.8531e+00
