% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.294218426e+05 +4.294218426e+05 +4.295709926e+05 +4.295709926e+05 -7.5826e-01 +1.7804e+00 -3.6329e+00 -4.1512e+00 -4.1432e+00 -4.2404e+00 +3.6623e+00 -3.8406e+00 +2.4154e+00 -2.9414e+00 +2.4299e+00 +2.5853e+00 -2.2517e+00 -1.6840e+00 +2.4021e+00 +2.1302e+00 +3.1345e+00 +4.7635e+00 +2.1601e+00 +1.9322e+00
13 +1.998379944e+05 +1.998379944e+05 +1.999871444e+05 +1.999871444e+05 -1.3396e+00 +2.8540e+00 +1.8402e+00 -1.6690e+00 -2.6567e+00 -8.3824e-02 -3.8541e+00 -3.0174e+00 +2.4013e+00 -2.3172e+00 -4.7837e+00 -4.4690e+00 -1.8148e+00 -2.7141e+00 -7.3554e-01 +3.4083e+00 +2.6580e+00 -1.3078e+00 -4.5956e+00 +1.1424e+00
20 +1.166496890e+05 +1.166496890e+05 +1.167988390e+05 +1.167988390e+05 -3.3015e+00 -1.1024e+00 +1.1634e+00 -3.6851e+00 +1.1284e+00 +1.1728e+00 +3.9958e-01 -4.0773e-01 -1.0384e+00 +1.8623e+00 -3.1900e-01 +1.0158e+00 +3.7628e+00 +2.2773e+00 -7.5018e-01 -1.8007e+00 -3.3563e+00 -1.2200e+00 -1.3534e+00 +1.5992e+00
202 +7.410125960e+04 +7.410125960e+04 +7.425040960e+04 +7.425040960e+04 -3.3015e+00 -1.1024e+00 -1.1886e+00 -3.6851e+00 -6.2100e-01 +1.1728e+00 +7.9531e-01 -4.0773e-01 -1.0384e+00 +1.8623e+00 -3.1900e-01 +2.0177e+00 +3.7628e+00 -2.9016e-01 -7.5018e-01 +2.2687e+00 -9.9610e-02 -1.2200e+00 -1.3534e+00 +1.5992e+00
213 +5.675649574e+04 +5.675649574e+04 +5.690564574e+04 +5.690564574e+04 -3.8117e-01 -2.1331e+00 +1.8738e+00 +2.4395e+00 +2.6725e-01 -4.0249e+00 -1.3260e+00 -1.8803e+00 -2.9197e+00 -2.8477e+00 -1.1903e+00 +2.8607e+00 +2.7259e+00 -9.2434e-01 -1.0618e+00 -3.5803e+00 -2.1779e+00 -1.8450e+00 -1.3166e+00 -2.9607e+00
501 +2.839142771e+04 +2.839142771e+04 +2.854057771e+04 +2.854057771e+04 -2.5026e+00 -1.5375e+00 +2.0832e+00 +2.9324e+00 -3.1534e+00 +1.9648e-01 -1.8472e+00 -3.1374e+00 -6.0456e-01 -1.7833e+00 +7.0906e-01 -2.7352e-01 +7.8623e-02 -1.4563e+00 -3.7231e-01 -2.5652e+00 +3.1379e-01 -1.1141e+00 -3.6239e+00 -2.7570e+00
602 +1.891131285e+04 +1.891131285e+04 +1.906046285e+04 +1.906046285e+04 +1.4546e-01 -1.5564e+00 +1.1775e+00 -2.5655e-01 -1.4724e+00 -9.0586e-01 -1.0500e+00 -1.0705e-01 -1.7528e+00 -1.9339e+00 -1.0434e+00 +1.9286e+00 +6.0849e-01 -1.1204e+00 -1.2260e-01 -9.2292e-01 +6.0462e-01 -2.2100e+00 -3.1685e+00 +1.9227e+00
1532 +1.306576549e+04 +1.306576549e+04 +1.321491549e+04 +1.321491549e+04 +9.6323e-01 -1.2400e-01 +2.7843e-01 +2.2815e+00 -1.3555e+00 -2.6730e+00 -6.7624e-01 -2.2202e-01 +4.5583e-01 +1.3809e+00 -1.2104e+00 +1.8956e+00 +3.9829e+00 +2.4538e-01 +1.2783e+00 +1.9259e-01 +4.8940e-01 -5.7780e-01 -1.3710e+00 -1.3905e+00
1705 +9.574141492e+03 +9.574141492e+03 +9.723291492e+03 +9.723291492e+03 -6.4368e-01 -7.2139e-01 -1.0889e+00 +1.4409e+00 -2.3622e+00 -1.8358e+00 -2.6828e+00 -1.6473e+00 +2.0578e-01 -8.5250e-01 -7.1339e-01 -6.4912e-01 +2.3710e+00 +7.9358e-01 +7.3854e-01 +5.7540e-01 +7.4958e-01 -4.0689e-01 -2.6235e+00 +9.7509e-01
2245 +5.522916146e+03 +5.522916146e+03 +5.672066146e+03 +5.672066146e+03 -1.0175e+00 -2.3643e+00 -3.4505e-01 +2.1474e+00 -3.2353e+00 -1.3646e+00 -2.9702e+00 -1.6036e+00 -1.6940e+00 +1.6084e+00 -1.6230e+00 -1.5800e+00 +1.4348e+00 +2.8629e-01 -2.5393e-01 -1.0843e-01 -5.1710e-01 +1.6744e+00 -5.8170e-01 -1.1045e+00
2401 +3.844943827e+03 +3.844943827e+03 +3.994093827e+03 +3.994093827e+03 -1.6131e-01 -1.7479e+00 -2.3524e-01 +1.5124e+00 -3.2022e+00 -9.0595e-01 -3.1444e+00 -1.3502e+00 -1.2995e+00 +6.0850e-01 -1.0296e+00 -8.5757e-01 +7.8451e-01 +1.8686e-01 -6.9342e-01 -2.4713e-01 +3.4639e-01 +1.6541e+00 -8.1622e-01 +9.9629e-01
3054 +2.344064573e+03 +2.344064573e+03 +2.493214573e+03 +2.493214573e+03 -8.7449e-01 -1.4918e+00 -5.7232e-01 +8.1147e-01 -3.1948e+00 -5.8894e-01 -4.7567e-01 -1.6278e+00 -1.2444e+00 +5.2569e-01 -1.7032e+00 +1.4764e+00 +3.1806e+00 -6.0084e-01 -1.1111e+00 -1.0879e+00 +4.8668e-01 -4.9582e-01 -1.8450e+00 -3.4803e-01
3330 +1.191793138e+03 +1.191793138e+03 +1.340943138e+03 +1.340943138e+03 -5.8516e-01 -1.4722e+00 -7.2063e-01 +1.3176e+00 -2.9047e+00 -1.3281e+00 -2.0548e+00 -2.0811e+00 -5.2771e-01 -3.9216e-01 -2.3263e+00 +1.0361e-01 +2.5939e+00 -1.0870e+00 -2.8110e+00 -8.8508e-01 -1.6596e+00 -5.9230e-01 -1.1388e+00 +3.9945e-01
3531 +7.766475675e+02 +7.766475675e+02 +9.257975675e+02 +9.257975675e+02 -6.6145e-01 -1.2407e+00 -2.9777e-01 +1.5638e+00 -3.0360e+00 -2.1725e+00 -2.1692e+00 -1.8505e+00 -9.6330e-01 +5.0359e-01 -2.2251e+00 +2.2933e-01 +1.9639e+00 -8.9783e-01 -3.6849e-01 -3.9798e-01 -2.7321e-01 -1.4765e-01 -8.9592e-01 -1.0375e-01
4004 +5.809743360e+02 +5.809743360e+02 +7.301243360e+02 +7.301243360e+02 -8.9343e-01 -1.3713e+00 -5.3000e-01 +5.9247e-01 -3.6723e+00 -2.1257e+00 -2.4461e+00 -1.2641e+00 -5.7802e-01 +1.8510e-01 -2.4824e+00 +8.6634e-01 +2.1653e+00 -1.1784e+00 -2.0418e+00 -6.8823e-01 -5.3151e-01 -4.5890e-01 -1.6637e+00 -1.9504e+00
5114 +3.869272519e+02 +3.869272519e+02 +5.360772519e+02 +5.360772519e+02 -8.7723e-01 -7.1165e-01 -3.0805e-01 +7.4845e-01 -4.2850e+00 -2.1188e+00 -1.7452e+00 -1.8292e+00 -3.8367e-01 -5.4068e-03 -2.2180e+00 +8.1325e-01 +2.6631e+00 -1.1545e+00 -1.5771e+00 -1.0622e+00 -1.5753e+00 -4.6189e-01 -2.7993e+00 -3.8921e+00
5419 +1.944881206e+02 +1.944881206e+02 +3.436381206e+02 +3.436381206e+02 -1.3548e+00 -9.8881e-01 -3.1634e-01 +8.8828e-01 -3.6918e+00 -2.4410e+00 -2.0037e+00 -2.0860e+00 -1.0100e+00 -6.5416e-01 -2.5865e+00 +6.2923e-01 +2.2041e+00 -1.1614e+00 -1.3737e+00 -1.0175e+00 -6.7562e-01 -1.9253e-02 -2.6327e+00 -3.6612e+00
5801 +1.441432641e+02 +1.441432641e+02 +2.932932641e+02 +2.932932641e+02 -1.6965e+00 -1.2531e+00 -4.8538e-01 +1.0080e+00 -3.4156e+00 -2.2807e+00 -1.6021e+00 -1.9603e+00 -9.0466e-01 -4.3838e-01 -2.6412e+00 +4.3647e-01 +2.3729e+00 -8.9140e-01 -1.2537e+00 -9.5861e-01 -6.6491e-01 +3.5831e-02 -2.4961e+00 -3.7011e+00
7105 +9.857001373e+01 +9.857001373e+01 +2.477200137e+02 +2.477200137e+02 -1.1363e+00 -1.4873e+00 -6.9548e-01 +1.3388e+00 -3.5275e+00 -2.1306e+00 -1.4663e+00 -1.9118e+00 -6.8846e-01 -4.8086e-01 -2.1161e+00 +2.9418e-01 +1.9715e+00 -1.6610e+00 -1.5352e+00 -1.3437e+00 -9.2619e-01 -3.2071e-01 -2.7662e+00 -3.9593e+00
8401 +6.026596112e+01 +6.026596112e+01 +2.094159611e+02 +2.094159611e+02 -1.5569e+00 -1.3122e+00 -6.7773e-01 +8.7480e-01 -3.7585e+00 -2.1418e+00 -1.8252e+00 -1.9517e+00 -8.8392e-01 -4.4702e-01 -2.6546e+00 -4.0380e-01 +1.4242e+00 -1.4361e+00 -1.7403e+00 -1.2195e+00 -7.9138e-01 -3.8242e-01 -2.6931e+00 -3.6949e+00
9604 +3.495012112e+01 +3.495012112e+01 +1.841001211e+02 +1.841001211e+02 -1.3306e+00 -1.3094e+00 -1.1118e+00 +8.6885e-01 -3.9065e+00 -2.0640e+00 -1.8405e+00 -2.2177e+00 -8.4413e-01 -5.2011e-01 -2.6718e+00 -2.9153e-01 +1.9269e+00 -1.5877e+00 -1.6145e+00 -1.3777e+00 -8.5555e-01 -2.8080e-01 -2.7772e+00 -3.7604e+00
10867 +2.396102958e+01 +2.396102958e+01 +1.731110296e+02 +1.731110296e+02 -1.2723e+00 -1.2993e+00 -9.7810e-01 +8.5275e-01 -3.7374e+00 -2.2340e+00 -1.8145e+00 -2.0281e+00 -8.1122e-01 -5.2809e-01 -2.6800e+00 -3.1772e-01 +1.7751e+00 -1.4932e+00 -1.6924e+00 -1.4108e+00 -8.3684e-01 -2.4342e-01 -2.7939e+00 -3.8854e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451019970e+06 +1.451019970e+06 +1.450019970e+06 +1.450019970e+06 +4.3755e+00 +3.5962e+00 -4.2757e+00 +1.2042e+00 +3.3148e+00 +6.9698e-01 -3.3054e+00 -1.5187e+00 +1.6411e+00 -3.7934e+00 +2.8154e+00 +3.5697e-01 -3.8079e+00 +4.9232e+00 -4.2891e+00 -2.1575e+00 -1.6641e+00 -3.7669e+00 -3.0510e+00 +8.5190e-01
