% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.020192614e+02 +1.020192614e+02 -3.600707386e+02 -3.600707386e+02 -3.7239e+00 +7.4179e-01 +4.7296e+00 +1.6228e+00 +3.0706e+00
26 +9.705905654e+01 +9.705905654e+01 -3.650309435e+02 -3.650309435e+02 -6.7577e+00 +6.2666e+00 +2.3503e+00 +1.6228e+00 +3.0706e+00
31 +5.291970257e+01 +5.291970257e+01 -4.091702974e+02 -4.091702974e+02 -2.2457e+00 +2.4435e+00 +1.8197e+00 +1.5264e+00 +2.0921e+00
103 +3.705532810e+01 +3.705532810e+01 -4.250346719e+02 -4.250346719e+02 -4.4827e+00 +4.3304e+00 +1.2116e+00 +1.6589e+00 +2.6208e+00
257 +1.302893120e+01 +1.302893120e+01 -4.490610688e+02 -4.490610688e+02 -2.2380e+00 +1.5666e+00 +2.2800e+00 +1.1850e+00 +1.6312e+00
826 +7.784603937e+00 +7.784603937e+00 -4.543053961e+02 -4.543053961e+02 -2.2127e+00 +1.5089e+00 +1.5953e+00 +3.2085e-01 +2.6923e+00
1084 +4.489901814e+00 +4.489901814e+00 -4.576000982e+02 -4.576000982e+02 -2.3389e+00 +2.2680e+00 +1.6708e+00 +2.8557e-01 +2.3108e+00
1794 +3.491634341e+00 +3.491634341e+00 -4.585983657e+02 -4.585983657e+02 -2.3328e+00 +2.2775e+00 +2.2352e+00 +3.0988e-01 +2.0085e+00
2083 +2.210895544e+00 +2.210895544e+00 -4.598791045e+02 -4.598791045e+02 -2.3986e+00 +2.2934e+00 +1.6315e+00 +7.0649e-01 +2.2961e+00
2090 +1.466015657e+00 +1.466015657e+00 -4.606239843e+02 -4.606239843e+02 -2.3281e+00 +2.3343e+00 +2.2364e+00 +7.5559e-01 +2.3023e+00
2152 +7.506729598e-01 +7.506729598e-01 -4.613393270e+02 -4.613393270e+02 -2.3098e+00 +2.3319e+00 +2.2337e+00 +7.2310e-01 +2.3026e+00
2582 +5.532229896e-01 +5.532229896e-01 -4.615367770e+02 -4.615367770e+02 -2.3392e+00 +2.3007e+00 +2.2207e+00 +7.0649e-01 +2.2961e+00
2680 +3.727596138e-01 +3.727596138e-01 -4.617172404e+02 -4.617172404e+02 -2.3274e+00 +2.2998e+00 +2.2198e+00 +7.1699e-01 +2.3100e+00
