% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.799823709e+07 +3.799823709e+07 +3.799818215e+07 +3.799818215e+07 +2.8256e+00 +2.3691e+00 -9.5968e-01 +4.6635e+00 +2.9295e+00 -4.7614e+00 -4.8905e+00 +1.6805e+00 +1.9511e+00 +1.2541e+00 +1.9788e+00 +4.4439e+00 +5.7335e-01 -2.5244e+00 +4.9764e+00 -1.7660e+00 -1.7747e+00 -1.6297e+00 +1.9269e+00 -1.9674e+00
2 +2.367786865e+07 +2.367786865e+07 +2.367781371e+07 +2.367781371e+07 -4.7143e+00 +1.4479e+00 -2.7818e+00 -4.5822e+00 +3.0895e+00 +1.7293e+00 +8.9585e-01 +1.7445e+00 +2.7873e+00 +2.1695e-01 -2.6913e+00 +3.8719e+00 -3.2316e+00 -2.5918e+00 +7.1156e-01 +2.5607e+00 +3.1044e+00 -4.3646e+00 -1.5059e+00 +3.0461e-01
3 +9.637607889e+06 +9.637607889e+06 +9.637552949e+06 +9.637552949e+06 -3.8342e+00 +1.3417e+00 +7.8495e-01 +1.8363e-01 +1.4939e-01 -3.2903e+00 +1.8317e+00 -1.9805e+00 +3.6963e+00 +1.1466e+00 +1.4386e+00 -2.6171e+00 +4.1898e+00 -2.6958e+00 +4.1880e+00 +2.4606e+00 +6.4423e-01 +4.0217e+00 +4.4652e+00 +4.5646e+00
16 +5.583220323e+06 +5.583220323e+06 +5.583165383e+06 +5.583165383e+06 -2.3841e+00 -5.7921e-01 -1.4097e+00 -3.0657e+00 +1.5548e-01 +3.7423e-01 +4.8319e-01 -6.3297e-01 +4.9568e+00 +4.6878e+00 +7.5620e-01 -1.4729e+00 -2.7562e-01 -4.3380e+00 +7.4924e-01 +1.8531e+00 -3.5854e+00 +4.8700e+00 -3.5973e+00 -2.6555e+00
17 +3.460203917e+06 +3.460203917e+06 +3.460148977e+06 +3.460148977e+06 -4.4625e-01 +3.7753e+00 +2.8953e+00 +2.8121e+00 -4.3072e+00 +2.9621e+00 -9.5044e-01 -1.6696e+00 -3.7783e+00 +2.6609e+00 -3.7730e-01 -1.3063e+00 -1.3529e-01 -3.1948e+00 -3.4447e+00 -1.4630e+00 +1.4441e-01 +4.9505e-01 +1.8127e+00 -2.6831e+00
96 +2.359601766e+06 +2.359601766e+06 +2.359546826e+06 +2.359546826e+06 -3.7863e+00 -1.2238e+00 -4.8428e+00 -3.1197e+00 +2.8930e+00 -4.9376e+00 +2.1073e+00 -3.6584e+00 +2.0617e+00 -1.2705e+00 +3.7127e-01 -2.4330e+00 +2.2719e+00 +2.2161e+00 +2.3015e+00 +4.1080e+00 +3.7862e+00 -1.7428e-01 +2.9495e+00 -8.3892e-02
607 +1.317786696e+06 +1.317786696e+06 +1.317731756e+06 +1.317731756e+06 -1.5404e+00 -4.2187e+00 -3.5173e+00 +4.2576e+00 +3.5169e+00 +3.9329e+00 -2.9481e+00 -4.7010e+00 -4.5187e+00 +2.9762e+00 -1.3080e+00 -4.0487e+00 -2.8853e+00 -7.9154e-01 -7.2722e-01 +2.4942e+00 -3.1019e+00 -1.2947e+00 +3.2475e+00 +5.7150e-01
1260 +7.637753973e+05 +7.637753973e+05 +7.637204573e+05 +7.637204573e+05 -3.6850e+00 -3.6076e+00 -4.0657e+00 +3.8226e-01 +2.4983e+00 +4.1520e+00 -2.8604e+00 +4.8366e+00 +1.2234e+00 +3.4296e-01 +1.6653e-02 -2.1638e-01 +2.2871e+00 -2.8281e+00 +1.9562e+00 -3.3581e-01 +2.3343e+00 +1.3416e+00 +1.8678e+00 +3.4704e+00
2555 +4.405488554e+05 +4.405488554e+05 +4.404939154e+05 +4.404939154e+05 -4.3115e+00 -3.1828e+00 -1.0658e+00 +2.6721e+00 +2.2161e+00 +3.1749e+00 -2.9933e+00 +1.2196e+00 +2.2731e+00 +4.7310e+00 -1.0779e+00 +2.0800e+00 +2.2719e+00 +2.2161e+00 -1.7925e+00 +3.3550e+00 +4.1341e+00 -5.1500e-01 -3.6298e+00 +1.7577e+00
4805 +2.451096564e+05 +2.451096564e+05 +2.450547164e+05 +2.450547164e+05 -2.4328e+00 -1.4212e-01 -2.6857e+00 +3.0432e+00 +2.2161e+00 +3.1749e+00 +1.1737e+00 -1.2617e+00 -2.6178e+00 -1.8080e+00 +7.4399e-01 -7.0712e-01 -6.3210e-01 +2.1918e-01 +4.4221e-01 +3.7840e+00 +4.1901e+00 -5.1500e-01 -3.6298e+00 +1.7577e+00
